f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
2834348.172,(511.25002629899444+295.22687214147084j),(708.3563692848605+402.5591496532139j),(933.9379768478518+524.6286485919829j),(1202.4867078829661+661.1271886142977j),(1501.6378256627015+811.4407994872629j),(1857.4295212355491+967.0824888840139j),(2225.202880607579+1143.2578450181945j),(2673.354283649585+1310.0970585845987j),(3167.1929699104567+1477.2595684183505j),(3700.2072169315516+1645.8727987958239j),(4313.514571258447+1780.359809811459j),(4915.894284108431+1962.6542830980673j),(5611.37124814259+2078.815002600003j)
2855973.86,(512.6970954786817+295.74255707747665j),(710.4007181165293+403.21953751526826j),(936.6702454957843+525.4472434796992j),(1206.099650443523+662.055226405494j),(1506.240650373512+812.472117293652j),(1863.3600333824836+968.0144071004208j),(2232.3978913324563+1144.2267612464573j),(2682.375351335145+1310.6236507783105j),(3178.2843134016575+1477.091163209252j),(3713.5503122181167+1644.7901326155124j),(4329.6362952444515+1777.4879998661622j),(4934.488448091022+1958.5823869878939j),(5633.038570523182+2072.1550096734054j)
2877764.548,(514.1483562707069+296.2581953908805j),(712.4514444872448+403.8792039250809j),(939.4114497916134+526.2642383008024j),(1209.7254412765806+662.9795332321814j),(1510.860778499354+813.4970349271148j),(1869.3151170938688+968.9334754979682j),(2239.6234831356687+1145.1781392493801j),(2691.437671054783+1311.1194648812575j),(3189.4286594207924+1476.8737900290566j),(3726.9583496286123+1643.6359213662104j),(4345.835785105294+1774.5061864562576j),(4953.170715054495+1954.371874164312j),(5654.801827611818+2065.303266693878j)
2899721.496,(515.6038286499527+296.7737749272407j),(714.5085826829027+404.53812291238324j),(942.1616408523254+527.0795895240253j),(1213.3641607135523+663.9000277203518j),(1515.4983229879213+814.5154235778259j),(1875.2949398255319+969.8394541804305j),(2246.879864406922+1146.1116561372528j),(2700.5415126354656+1311.5839468295226j),(3200.6263152527645+1476.606574399832j),(3740.4316329375542+1642.4088926121603j),(4362.113201203587+1771.4124276580646j),(4971.941130720254+1950.020310601529j),(5676.660631265579+2058.2564595616163j)
2921845.973,(517.06353270964+297.28928336250317j),(716.5721672201502+405.1962681354938j),(944.9208701519929+527.8932529853822j),(1217.0158896558032+664.816627271584j),(1520.1533975712857+815.5271524462036j),(1881.2996699743094+970.7320994009913j),(2254.167244570808+1147.0269837794126j),(2709.6871462115632+1312.0165333369785j),(3211.8775863809806+1476.2886271101588j),(3753.970460158411+1641.10775256169j),(4378.468687925128+1768.2047497916028j),(4990.7997169349965+1945.525223247995j),(5698.614549041173+2051.0112245593828j)
2944139.256,(518.5274886625338+297.8047082006351j),(718.6422328477847+405.8536128763619j),(947.6891895258365+528.7051838779346j),(1220.680709582949+665.7292480404928j),(1524.826116754313+816.5320887200699j),(1887.3294768679264+971.6111634993454j),(2261.485834055146+1147.9237887268093j),(2718.874842178413+1312.4166517233857j),(3223.1827763125993+1475.9190439790339j),(3767.5751232631214+1639.731185689272j),(4394.902372991002+1764.8811469883663j),(5009.746470569917+1940.8840996950944j),(5720.663102524391+2043.5641480287313j)
2966602.635,(519.99571684123+298.32003677177187j),(720.7188145492859+406.51013003477766j),(950.4666511708582+529.5153367435689j),(1224.3587025505808+666.637804918741j),(1529.5165958287093+817.5300975341394j),(1893.3845307681233+972.4763948276513j),(2268.8358442778595+1148.8017321189536j),(2728.104871093836+1312.7837197789117j),(3234.542186413849+1475.4969056021032j),(3781.245907794084+1638.2778544430876j),(4411.414366719422+1761.4395807866358j),(5028.781362601677+1936.0943876231545j),(5742.805765584446+2035.911766104838j)
2989237.405,(521.4682376994633+298.83525622975054j),(722.801947543426+407.1657921237203j),(953.2533076490047+530.3236654630282j),(1228.049951196204+667.5422115132942j),(1534.2249508694972+818.5210419405191j),(1899.4650028401045+973.3275376988377j),(2276.2174876303916+1149.6604695909978j),(2737.3775036282+1313.1171455851893j),(3245.9561157235094+1475.0212771078022j),(3794.9830925549522+1636.7463988651139j),(4428.004761244873+1757.8779797496923j),(5047.90433701391+1931.1534944122832j),(5765.041962703631+2028.0505643220063j)
3012044.876,(522.9450718132659+299.3503535497085j),(724.891667286978+407.82057126331995j),(956.0492118902569+531.1301232458754j),(1231.7545387387638+668.4423801284931j),(1538.9512987295032+819.5047828799081j),(1905.57106515952+974.1643323067501j),(2283.6309774434317+1150.4996511914444j),(2746.6930104842354+1313.4163273553759j),(3257.4248607721042+1474.4912078997638j),(3808.7869492033005+1635.1354362883917j),(4444.673629775467+1754.1942390209595j),(5067.115309668133+1926.0587867598929j),(5787.371067181284+2019.9769773372445j)
3035026.365,(524.4262398811852+299.8653155261805j),(726.9880094754167+408.4744391759976j),(958.8544171936741+531.9346626214985j),(1235.4725489828108+669.3382217447975j),(1543.6957570523723+820.481179139641j),(1911.7028906870778+974.9865146674908j),(2291.076527983035+1151.3189212752136j),(2756.051662297495+1313.6806532849175j),(3268.9487153378022+1473.9057314451823j),(3822.6577418793618+1633.4435609863708j),(4461.421025783085+1750.3862199245518j),(5086.414167269505+1920.807590163653j),(5809.792399247086+2011.6873887304403j)
3058183.199,(525.9117627257501+300.3801287704606j),(729.0910100454794+409.12736718035643j),(961.6689772306022+532.7372354287085j),(1239.2040663199605+670.2296459988717j),(1548.4584442631162+821.4500873262123j),(1917.8606532657682+975.793816543133j),(2298.5543544051297+1152.1179184248654j),(2765.4537295622445+1313.9095013769538j),(3280.5279703041806+1473.2638649647288j),(3836.5957268186976+1631.6693438217706j),(4478.246982132021+1746.4517496099475j),(5105.800766173208+1915.3971885506435j),(5832.305224181537+2003.1781307631177j)
3081516.717,(527.4016612941905+300.89477970835907j),(731.2007051766913+409.77932618562915j),(964.4929460454505+533.5377928065943j),(1242.9491757314202+671.1165611624975j),(1553.2394795705322+822.4113618289875j),(1924.0445276005416+976.5859653761079j),(2306.0646727409353+1152.8962753466262j),(2774.8994825705495+1314.1022392510465j),(3292.1629134278755+1472.564609191544j),(3850.601151925169+1629.81133191858j),(4495.151510314568+1742.3886205553144j),(5125.274931176455+1909.8248238953481j),(5854.908750394724+1994.4454841514016j)
3105028.266,(528.8959566597161+301.40925457759647j),(733.3171312923023+410.4302866864167j),(967.326378061174+534.3362851823496j),(1246.7079627896176+671.9988741219016j),(1558.0389829687174+823.3648547838455j),(1930.2546892446646+977.3626842171678j),(2313.6076998837298+1153.6536187625643j),(2784.3891912644845+1314.2582240175643j),(3303.853829087786+1471.8069481371735j),(3864.674256344639+1627.8680483178223j),(4512.134599471764+1738.194590279109j),(5144.836454324632+1904.087695790065j),(5877.602127381346+1985.4856779650047j)
3128719.205,(530.3946700217707+301.92353942579496j),(735.4403250624719+411.0802187559432j),(970.1693280784611+535.1326622628308j),(1250.480513661752+672.8764903551214j),(1562.8570752376459+824.3104160367488j),(1936.4913145865435+978.1236916510613j),(2321.183653530931+1154.3895693336176j),(2793.9231251907418+1314.3768020633017j),(3315.6009980896256+1470.9898487987884j),(3878.815270071984+1625.8379915850367j),(4529.19621554783+1733.8673808815374j),(5164.485093624406+1898.1829610928494j),(5900.384443742509+1976.2948894038125j)
3152590.903,(531.8978227077585+302.4376201075247j),(737.57032340472+411.7290920409242j),(973.0218512798547+535.9268730228385j),(1254.266915108399+673.7493139124813j),(1567.6938779384395+825.2478931100513j),(1942.7545808324421+978.8687017234723j),(2328.7927521758256+1155.1037415430383j),(2803.501553378775+1314.4573088933928j),(3327.404697434554+1470.1122608869373j),(3893.024413447169+1623.7196355087763j),(4546.336300330775+1729.404678685067j),(5184.220571781376+1892.1077335142568j),(5923.254725023791+1966.8692437795482j)
3176644.739,(533.4054361735199+302.95148228212145j),(739.7071634857979+412.3768757554482j),(975.8840032306294+536.7188656953049j),(1258.0672544896001+674.6172473915507j),(1572.5495134193616+826.1771311608218j),(1949.0446659908903+979.5974238647505j),(2336.435215075222+1155.7957435946732j),(2813.124744238494+1314.4990689520514j),(3339.2652000333683+1469.1731165932388j),(3907.3018966979066+1621.5114287382962j),(4563.55477048998+1724.8041338525904j),(5204.042574829196+1885.8590833014232j),(5946.21193157729+1957.2048144328571j)
3200882.102,(534.9175320043732+303.46511141106316j),(741.850882724458+413.02353867421596j),(978.7558398823197+537.508587759589j),(1261.8816197622687+675.4801919174366j),(1577.4241048070162+827.0979729483468j),(1955.361748851453+980.3095628158133j),(2344.111262209026+1156.4651773150147j),(2822.792965463587+1314.5013954321732j),(3351.182774516224+1468.1713302599044j),(3921.647919473845+1619.2117944123909j),(4580.851516585276+1720.0633600116716j),(5223.950750783179+1879.4340368612138j),(5969.254956362109+1947.2976226992373j)
3225304.392,(536.4341319163111+303.97849275528637j),(744.001518791838+413.6690491271801j),(981.6374175750711+538.2959859303668j),(1265.7100994844668+676.3380471181276j),(1582.3177760125286+828.0102587907239j),(1961.7060089682404+981.0048185486695j),(2351.821114253876+1157.1116380414965j),(2832.5064839188353+1314.46359009267j),(3363.15768490254+1467.10579816597j),(3936.0626703321605+1616.819129818498j),(4598.226402023847+1715.1799339112256j),(5243.944708199941+1872.8295764639279j),(5992.382622615457+1937.143638018815j)
3249913.022,(537.9552577567197+304.491611372723j),(746.1591096140099+414.3133749927365j),(984.5287930383661+539.0810061473169j),(1269.5527828173263+677.1907111008964j),(1587.2306517231204+828.9138265304973j),(1968.0776266371267+981.6828861895144j),(2359.5649925408525+1157.734714519931j),(2842.2655655045332+1314.3849430884716j),(3375.1901903785392+1465.975398203966j),(3950.5463262311855+1614.3318060273214j),(4615.679262050278+1710.15139501383j),(5264.0240147218365+1866.042639935277j),(6015.593681611274+1926.738777893123j)
3274709.412,(539.4809315055427+305.0044521155241j),(748.323693373663+414.9564836913358j),(987.4300233949448+539.8635935626357j),(1273.409759524055+678.0380804302456j),(1592.1628574048884+829.8085114918114j),(1974.4767828776676+982.3434559362497j),(2367.3431190259125+1158.3339887895052j),(2852.070475075353+1314.2647327486197j),(3387.280544995656+1464.7789896180168j),(3965.099051992788+1611.7481675401796j),(4633.209902597004+1704.975245220348j),(5284.188195638067+1859.0701202936352j),(6038.886810197805+1916.078908117746j)
3299694.995,(541.0111752762022+305.5169996274336j),(750.4953085114589+415.5983421792404j),(990.3411661617118+540.6436925302658j),(1277.2811199727446+678.8800501027525j),(1597.1145192989252+830.6941464412839j),(1980.903659409401+982.9862129780736j),(2375.155716240405+1158.9090360796574j),(2861.9214762715023+1314.102225421906j),(3399.4289973852533+1463.5154127148426j),(3979.720999734865+1609.066531949523j),(4650.818099206915+1699.6489484864167j),(5304.4367322568805+1851.908865588195j),(6062.260608425173+1905.1598428591312j)
3324871.214,(542.5460113166059+306.02923834103103j),(752.6739937279684+416.2389169417697j),(993.2622792530275+541.4212465933688j),(1281.1669551374678+679.7165135226805j),(1602.0857644204798+831.5705615457872j),(1987.3584386296907+983.6108374117912j),(2383.003007261945+1159.459424688393j),(2871.81883142384+1313.8966752532165j),(3411.6357904493584+1462.183488585613j),(3994.412308352279+1606.2851895306194j),(4668.503595888962+1694.1699304865656j),(5324.769060403549+1844.5556785508443j),(6085.713596988032+1893.9773449632687j)
3350239.525,(544.0854620102527+306.54115247491904j),(754.8597879856368+416.8781739864852j),(996.1934209821384+542.1961984728309j),(1285.0673565987254+680.5473624774518j),(1607.0767205525888+832.4375843333228j),(1993.8413035816952+984.2170041632478j),(2390.8852156625408+1159.9847158748044j),(2881.762801408665+1313.6473239959817j),(3423.901161067567+1460.7820188004682j),(4009.1731028550325+1603.4024029616837j),(4686.266103884793+1688.535578357515j),(5345.18456873419+1837.0073164449373j),(6109.244214680892+1882.5271262234357j)
3375801.393,(545.6295498771162+307.05272603098115j),(757.0527305102718+417.5160788365101j),(999.1346500632826+542.9684900550811j),(1288.9824165450075+681.3724871119284j),(1612.087516247268+833.2950396475406j),(2000.3524379416021+984.8043828920498j),(2398.8025654705234+1160.4844637376864j),(2891.7536454997617+1313.3534008199708j),(3436.2253397500426+1459.3097851411994j),(4024.003493839421+1600.416406887487j),(4704.105300497061+1682.7432403405355j),(5365.68259709324+1829.2604908289009j),(6132.8508157995075+1870.8048476978638j)
3401558.293,(547.1782975747515+307.56394279146446j),(759.2528607924995+418.15259652378984j),(1002.0860256142619+543.7380623794854j),(1292.9122277724837+682.1917759033847j),(1617.1182808181393+834.1427496073345j),(2006.8920259817487+985.3726379120835j),(2406.755281117041+1160.9582151029276j),(2901.7916212399505+1313.0141220954645j),(3448.608550318932+1457.7655492949907j),(4038.9035767976943+1597.325407631296j),(4722.020827800974+1676.7902255346805j),(5386.262434832255+1821.311867335884j),(6156.531667438836+1858.806120155375j)
3427511.716,(548.7317278992739+308.07478631613856j),(761.4602185904766+418.7876915814395j),(1005.0476071584469+544.5048556257277j),(1296.8568836866398+683.0051156346872j),(1622.1691443392278+834.9805335612609j),(2013.4602525462474+985.921428100299j),(2414.7435873979216+1161.4055093950856j),(2911.8769842758456+1312.6286912018745j),(3461.0510095701256+1456.1480525531001j),(4053.873431521091+1594.1275827894801j),(4740.012291373403+1670.6738036021914j),(5406.923318988499+1813.1580656023723j),(6180.284946785522+1846.5265045096448j)
3453663.16,(550.2898637865469+308.58523993923757j),(763.6748439300309+419.4213280376438j),(1008.0194546260793+545.2688091016389j),(1300.8164783025704+683.8123913678426j),(1627.2402376386494+835.8082080443469j),(2020.057303018939+986.4504068088302j),(2422.76770940824+1161.8258785273576j),(2922.0099882163095+1312.1962983086105j),(3473.5529269020417+1454.4560155290812j),(4068.9131214172885+1590.8210808963108j),(4758.079258973377+1664.3912045030852j),(5427.664432511869+1804.795659105403j),(6204.108738262353+1833.9615124544537j)
