f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
21733478.25,(1126.3940318023551+340.41718369553337j),(1576.0130711071004+377.49663858006j),(2113.795290157312+333.1820286537922j),(2718.4734010044103+146.95910954241117j),(3325.472156081491-244.14147495915896j),(3817.261353960254-865.1886512461128j),(4058.8691420376113-1652.5973009556512j),(3982.0214008679536-2453.15222322926j),(3638.3526699559916-3107.3625081716873j),(3154.7526016182883-3537.796731739417j),(2649.3994274399483-3756.6772550308447j),(2191.056761719593-3818.8800903702804j),(1804.6807677537754-3781.358989122751j)
21899301.71,(1129.482184644722+339.48845616294875j),(1580.432715045417+375.0325637185062j),(2119.435835025381+327.7433772589019j),(2724.228100308105+136.54685692862478j),(3328.3875715849026-261.31265802671805j),(3812.4910542452044-888.770216221564j),(4041.93849016972-1678.287504213254j),(3952.4604728917275-2473.944771940055j),(3600.488063364767-3117.794383903005j),(3114.5819599646957-3536.592460997376j),(2611.4363306700825-3745.7763949702376j),(2157.5063674695475-3801.256107974031j),(1776.0730785982214-3759.6597926673103j)
22066390.37,(1132.576699376284+338.5415819182652j),(1584.8569060636491+372.52778850190225j),(2125.0625838121914+322.2250961840494j),(2729.9086739237855+126.00690255428839j),(3331.1008352522995-278.6258815312142j),(3807.3513194657935-912.3925100805293j),(4024.560265354557-1703.7681574123278j),(3922.582793992492-2494.2528058324388j),(3562.588589686005-3127.6201776837734j),(3074.643363809646-3534.8488540459057j),(2573.8619413618226-3734.500511356391j),(2124.3953014273925-3783.428181161518j),(1747.8903806180442-3737.892925617921j)
22234753.9,(1135.6775183952848+337.57635576332734j),(1589.2853706848969+369.9818581595846j),(2130.6745714636436+316.62646530410376j),(2735.5126320957597+115.33889918321252j),(3333.60770481693-296.0789840623972j),(3801.8390414172886-936.0482200214174j),(4006.738312285967-1729.0285769089994j),(3892.4005610974077-2514.069961465764j),(3524.6683180902683-3136.8429024640245j),(3034.946016218823-3532.575759839826j),(2536.6790067603206-3722.8610540678465j),(2091.721648931822-3765.4060303051047j),(1720.1283754460792-3716.065381614527j)
22404402.02,(1138.784582023035+336.59257049305234j),(1593.7178273721333+367.3943148207545j),(2136.270809738213+310.94676822767144j),(2741.037445013751+104.54254139775229j),(3335.9039385630304-313.66967823427814j),(3795.9512908146053-959.7298845812337j),(3988.4768177866795-1754.0581634189477j),(3861.9261386584844-2533.390275953712j),(3486.741114749503-3145.465968751867j),(2995.4987407468116-3529.7831592641496j),(2499.8899574386924-3710.869370392583j),(2059.483321363152-3747.1991769885663j),(1692.782708870839-3694.1839558038573j)
22575344.53,(1141.897828456173+335.5900168863529j),(1598.1539863575995+364.7646975724964j),(2141.850286874906+305.1852927763069j),(2746.480543111845+93.61756726209505j),(3337.985299061877-331.39554880363403j),(3789.6853243401583-983.4298983705918j),(3969.780308784372-1778.8464155143115j),(3831.1720423018833-2552.208192021388j),(3448.8206300347447-3153.4931728998063j),(2956.3099827614606-3526.481150214298j),(2463.4969161932477-3698.536697388397j),(2027.6780648340416-3728.8169434371694j),(1665.8489765221752-3672.25524772666j)
22747591.31,(1145.0171937176765+334.5684836979242j),(1602.5935494691355+362.09254252302503j),(2147.411967261043+299.3413314933072j),(2751.8393174204202+82.5637600181691j),(3339.8475570392256-349.25405089892433j),(3783.0385915859897-1007.1405171467868j),(3950.6536496734643-1803.3829430636706j),(3800.150922279614-2570.518562285277j),(3410.9202864147173-3160.9286849660775j),(2917.3878112801-3522.679932994833j),(2427.501707033023-3685.874154739234j),(1996.3034687158922-3710.2684522506443j),(1639.3227293500559-3650.285664299228j)
22921152.3,(1148.142611606913+333.5277576505527j),(1607.0362099547774+359.3773828677707j),(2152.9547911074114+293.41418215993895j),(2757.1111199743405+71.38094979808241j),(3341.486495374988-367.24250835487607j),(3776.008741853001-1030.8538632590655j),(3931.1020390248887-1827.6574806152125j),(3768.8755468445693-2588.31665271762j),(3373.053267058061-3167.777036194995j),(2878.7399214246834-3518.3897960773693j),(2391.9058642104646-3672.892738086288j),(1965.3569739733412-3691.5626264133316j),(1613.19947886017-3628.2814228462967j)
23096037.55,(1151.2740136490538+332.46762342734445j),(1611.4816523042791+356.6187489611213j),(2158.477674126288+287.40314833512025j),(2762.2932642786245+60.0690153638376j),(3342.8979132324152-385.3581121643219j),(3768.5936307987654-1054.5619314422383j),(3911.1310056743177-1851.6599006615638j),(3737.358785532834-2605.5981453214085j),(3335.2325051238076-3174.0431061599065j),(2840.373637345136-3513.6211022162797j),(2356.710641267865-3659.6033128202007j),(1934.835881264617-3672.708189538822j),(1587.4747021651274-3606.2485542228005j)
23272257.14,(1154.4113290431178+331.3878636651318j),(1615.9295520691055+353.81616839088485j),(2163.979507214584+281.3075399146468j),(2767.383025834003+48.62788587069222j),(3344.0776303162097-403.59791904714643j),(3760.7913269195765-1078.2565949486575j),(3890.7464041801286-1875.3802267636433j),(3705.6135924366063-2622.3591400009445j),(3297.4706738124105-3179.7321096064106j),(2802.295915669386-3508.3842749523756j),(2321.917020140916-3646.016608350652j),(1904.7373588607124-3653.7136663731744j),(1562.143846808568-3584.1929059762574j)
23449821.27,(1157.5544846092544+330.28825894795466j),(1620.379575679598+350.9691660582835j),(2169.459156144635+275.12667370259857j),(2772.3776427247544+37.05754264635797j),(3345.0214912528954-421.9588501625427j),(3752.6001178343236-1101.9296120354766j),(3869.9544096539285-1898.8086465004878j),(3673.6529894757878-2638.5961556467323j),(3259.7801770426167-3184.849583044906j),(2764.513349412129-3502.68978551262j),(2287.5257201909267-3632.1432127928556j),(1875.058450346566-3634.587383518763j),(1537.2023353718853-3562.1201455432624j)
23628740.18,(1160.7034047350135+329.16858780120634j),(1624.8313802598661+348.0772642627611j),(2174.9154612592083+268.8598740094483j),(2777.2743162708925+25.358020989847073j),(3345.7253700967303-440.4376899439061j),(3744.0185163527854-1125.5726327971886j),(3848.7615119858483-1921.9355241998876j),(3641.4900497505023-2654.3061304262146j),(3222.1731409553713-3189.4013711229472j),(2727.0321723226807-3496.5481401197558j),(2253.537207268038-3617.993568112752j),(1845.7960821081451-3615.3374703698623j),(1512.6455699109335-3540.035763514615j)
23809024.22,(1163.858011320651+328.0286266861853j),(1629.2846134406755+345.13998279099303j),(2180.3472371753323+262.50647326433744j),(2782.0702117464675+13.529411989828516j),(3346.18517494836-459.03108510273285j),(3735.045266317593-1149.177206322405j),(3827.174509439547-1944.7514134429825j),(3609.1378809733505-2669.486421306592j),(3184.6614060308907-3193.3936128266373j),(2689.85826362889-3489.969867718487j),(2219.9517027098345-3603.5779656828245j),(1816.947070609602-3595.9718602487615j),(1488.4689361714572-3517.9450769079945j)
23990683.81,(1167.018223723109+326.86814999579406j),(1633.7389131701102+342.15683901104023j),(2185.7532724951816+256.0658126491794j),(2786.7624591666454+1.5718643591209336j),(3346.3968526946396-477.7355437601004j),(3725.679348203799-1172.7347881634419j),(3805.200501703446-1967.2470692526795j),(3576.6096090704928-2684.1348028046536j),(3147.256520015761-3196.8327275440606j),(2652.997153207252-3482.9655081420997j),(2186.7691922834147-3588.9065422460217j),(1788.508129457172-3576.498291728998j),(1464.6678076258531-3495.853232477908j)
24173729.43,(1170.183958699234+325.6869300503456j),(1638.1939075221628+339.12734797143884j),(2191.132329526018+249.5372427506602j),(2791.3481541454494-10.514413728568991j),(3346.3563938506595-496.5474347680057j),(3715.919984417912-1196.2367481665974j),(3782.846882311364-1989.4134600107816j),(3543.9183619592177-2698.249464990534j),(3109.969731469244-3199.725401032866j),(2616.454027026462-3475.545600694872j),(2153.9894350628447-3573.989276277676j),(1760.4758762534705-3556.9243101352176j),(1441.237549327544-3473.7652100479772j)
24358171.67,(1173.3551303480858+324.4847370938867j),(1642.649214502551+336.0510225071404j),(2196.483144008459+242.92012423665366j),(2795.824358826157-22.72915277558417j),(3346.0598375112786-515.4629871832574j),(3705.766644346552-1219.6743785502968j),(3760.1213305351916-2011.2417790060472j),(3511.0772535259866-2711.829010764632j),(3072.8119840669906-3202.0785713265063j),(2580.233733006386-3467.720673199235j),(2121.611972202941-3558.835984719264j),(1732.8468392276368-3537.257269196497j),(1418.1735215647996-3451.685825837671j)
24544021.17,(1176.531650051617+323.26133929203434j),(1647.1044418541169+332.9273733473228j),(2201.804424856514+236.21382854573318j),(2800.1881028865546-35.072020103259995j),(3345.50327639683-534.4782899347601j),(3695.2190490661665-1243.0389023227153j),(3737.0318027217286-2032.7234556179815j),(3478.0993679027833-2724.872452410268j),(3035.7939115734052-3203.8994146164846j),(2544.340787097315-3459.5012314676196j),(2089.636135653911-3543.4563200996076j),(1705.617463677589-3517.504332868187j),(1395.4710833524446-3429.619735808619j)
24731288.68,(1179.7134264149724+322.01650272942305j),(1651.5591868581528+329.7559092334953j),(2207.0948539067667+229.41773860438963j),(2804.4363846211268-47.542617975902715j),(3344.682861997871-553.5892916573023j),(3684.2771757374003-1266.3214819640689j),(3713.5865231069383-2053.8501660964366j),(3444.997744011184-2737.3792074621174j),(2998.9258334879523-3205.195331144604j),(2508.779379677717-3450.897749234742j),(2058.061056727379-3527.8597679888294j),(1678.7841181619633-3497.672477262421j),(1373.1255957623255-3407.5714390239305j)
24919985.02,(1182.9003652049867+320.7499914091077j),(1656.0130361357883+326.53613703911674j),(2212.3530856804696+222.5312495595802j),(2808.566172101717-60.140481736509344j),(3343.594809797606-572.791800745236j),(3672.941261653995-1289.513228378215j),(3689.793974143743-2074.613843900126j),(3411.785360441619-2749.3490939033472j),(2962.2177513827237-3205.9739311394774j),(2473.553382180273-3441.9206585341626j),(2026.8856745535218-3512.05564479764j),(1652.3431005145403-3477.768492730278j),(1351.1324250655439-3385.545280982038j)
25110121.08,(1186.0923692884344+319.46156725127145j),(1660.4655654461876+323.26756189813494j),(2217.5777471571314+215.5537695377975j),(2812.574404419278-72.86507792713653j),(3342.235404580898-592.0814855829839j),(3661.211807929346-1312.605210097789j),(3665.6628863256533-2095.0066895940236j),(3378.4751206906785-2760.7823247194037j),(2925.67934584066-3206.243020825635j),(2438.666353931917-3432.580340521149j),(1996.1087444433613-3496.0530959217167j),(1626.2906436520575-3457.798986062886j),(1329.486945725873-3363.5454569549183j)
25301707.85,(1189.2893385682708+318.1509900942706j),(1664.9163394838013+319.9496873379942j),(2222.7674375628594+208.48472041779218j),(2816.457993007761-85.71580242341693j),(3340.601005807854-611.4538750044245j),(3649.0895828070993-1335.5884627233572j),(3641.2022275882437-2115.021180243811j),(3345.0798388079447-2771.679501829515j),(2889.3199740859322-3206.010588541425j),(2404.1215492080114-3422.8871167488787j),(1965.7288460565373-3479.8610941667957j),(1600.6229211398881-3437.7703827692703j),(1308.184543232811-3341.57601530986j)
25494756.41,(1192.4911699192758+316.8180176956575j),(1669.364911673424+316.582015420184j),(2227.920728172002+201.32353863063287j),(2820.213823052528-98.691978566988j),(3338.6880530579283-630.9043589453231j),(3636.575624570436-1358.453998590149j),(3616.421192262671-2134.650078317212j),(3311.6122254391503-2782.0416094339093j),(2853.1486681793776-3205.2847909872667j),(2369.9219244227515-3412.851240876511j),(1935.7443914644114-3463.488438494217j),(1575.336052600478-3417.688929487963j),(1287.2206167961408-3319.6408608296133j)
25689277.9,(1195.6977571226284+315.46240573393595j),(1673.8108239645628+313.1640468852284j),(2233.0361621242287+194.06967597982845j),(2823.838754984623-111.79285531169754j),(3336.4930715181126-650.4281893461168j),(3623.6712440540823-1381.1928166221767j),(3591.32918966582-2153.88644003654j),(3278.084874328032-2791.870006797334j),(2817.1741338536535-3204.0739396380613j),(2336.070145517253-3402.4828908353156j),(1906.1536330508352-3446.9437530464274j),(1550.426108896449-3397.560696466724j),(1266.5905818664437-3297.7437579819725j)
25885283.56,(1198.9089907988337+314.083907812142j),(1678.2536066230243+309.69528130744857j),(2238.112254258629+186.7226004791219j),(2827.329626062645-125.01760537884607j),(3334.0126775271415-670.0204812530085j),(3610.37802672051-1403.795912382434j),(3565.935832275184-2172.7236232090645j),(3244.5102492798715-2801.166420503702j),(2781.4047499057515-3202.3864873409034j),(2302.568595407917-3391.792161406288j),(1876.9546712659749-3430.2354864510075j),(1525.8891171227879-3377.3915801254852j),(1246.2898725515145-3275.8883342072872j)
26082784.72,(1202.1247583402915+312.6822754609235j),(1682.692778022505+306.17521725360587j),(2243.147490964427+179.28179721485242j),(2830.683252043491-138.3653234301752j),(3331.2435841458473-689.6762141770548j),(3596.697834315273-1426.254288267507j),(3540.250923620387-2191.1552944599516j),(3210.9006716247-2809.932936210257j),(2745.8485681214415-3200.23101511856j),(2269.4193816071756-3380.7890572529486j),(1848.145462165231-3413.371911350423j),(1501.7210653916272-3357.187305678101j),(1226.3139438547485-3254.078083134471j)
26281792.78,(1205.3449438418265+311.25725814425596j),(1687.1278444342875+302.6033524498672j),(2248.140330049817+171.74676923124204j),(2833.896428943405-151.8350242618293j),(3328.182606758509-709.3902336776497j),(3582.63280605606-1448.55896386155j),(3514.2844458464015-2209.175435895224j),(3177.2683081877794-2818.171989936198j),(2710.5133138069023-3197.6162192147813j),(2236.624343874355-3369.483486356602j),(1819.7238248651074-3396.361124230429j),(1477.9179074559527-3336.953429841625j),(1206.6582738171269-3232.316367806241j)
26482319.25,(1208.5694280305436+309.8086032651801j),(1691.5582998154987+298.9791839571715j),(2253.089200630723+164.11703843382386j),(2836.965934891085-165.42564101544693j),(3324.8266686855304-729.1572531980657j),(3568.1853593950846-1470.7009863745338j),(3488.0465470057898-2226.7783511655357j),(3143.6251597719665-2825.8863589189314j),(2675.4063867571685-3194.55089838168j),(2204.185061956446-3357.8852538774145j),(1791.6874487564835-3379.2110454364533j),(1454.475567118431-3316.6953435757264j),(1187.3183655145822-3210.606423854081j)
26684375.71,(1211.7980881946494+308.33605617247326j),(1695.9836255974367+295.3022083511453j),(2257.9925030401573+156.392146512751j),(2839.8885320726395-179.1360234262483j),(3321.1728068009243-748.9718561461207j),(3553.358190278408-1492.6714412121337j),(3461.5475281110957-2243.958670920323j),(3109.9830502131435-2833.079152066074j),(2640.5348627599215-3191.0439414443226j),(2172.102863371025-3346.0040564216633j),(1764.0339005568003-3361.929419418063j),(1431.3899424787421-3296.4182748882795j),(1168.289748928677-3188.9513626334647j)
26887973.83,(1215.030798110621+306.8393601691586j),(1700.4032904720248+291.5719219124212j),(2262.848608758269+148.57165589320772j),(2842.6609687712657-192.96493609110263j),(3317.2181771393603-768.8284982327087j),(3538.154272958922-1514.4614625853303j),(3434.7978300186355-2260.7113576250276j),(3076.353615966078-2839.753800043788j),(2605.9054955509523-3187.1043151506606j),(2140.3788311955077-3333.8494766986896j),(1736.76063121016-3344.5238151980548j),(1408.656909973307-3276.1272916552457j),(1149.5679827162926-3167.3541743423966j)
27093125.38,(1218.2674279693979+305.31825652182306j),(1704.8167501780695+287.78782082368946j),(2267.655860365902+140.6551507015887j),(2845.2799815003236-206.91105678337968j),(3312.960060485688-788.7215100607332j),(3522.5768593182215-1536.062244176006j),(3407.8080200937975-2277.03170977335j),(3042.7482962772056-2845.9140450303166j),(2571.5247192262404-3182.7410523275894j),(2109.013811920584-3321.430978590815j),(1709.8649825816071-3327.0016270199467j),(1386.272328282945-3255.827304513872j),(1131.1486558477504-3145.8177310809274j)
27299842.21,(1221.5078443016923+303.7724844705132j),(1709.223447287272+283.94940137350113j),(2272.4125715218097+132.64223775426902j),(2847.7422972316754-220.97297480308526j),(3308.3958679293464-808.6450999778203j),(3506.6294777032435-1557.4650498213032j),(3380.5887787782654-2292.9153654483457j),(3009.1783238964267-2851.56393017315j),(2537.3986510616382-3177.963240351405j),(2078.0084232204044-3308.757902568337j),(1683.3441939717604-3309.3700751798865j),(1364.232042024405-3235.52306974117j),(1113.027389143594-3124.344789879387j)
27508136.25,(1224.7519099013462+302.20178124131456j),(1713.6228109889762+280.0561601713086j),(2277.1170269647123+124.53254756795474j),(2850.0446357200703-235.14918936949852j),(3303.5231463734117-828.5933571910819j),(3490.3159312723283-1578.6612241933542j),(3353.1508860570466-2308.3583052473177j),(2975.6547164198173-2856.7077887771875j),(2503.5330947441203-3172.7800099509477j),(2047.363061772425-3295.839461505398j),(1657.1954084641493-3291.636207042153j),(1342.531885310446-3215.219192187651j),(1095.1998367078004-3102.9379956863777j)
27718019.55,(1227.999483748169+300.6058820588169j),(1718.0142568758738+276.1075943674293j),(2281.7674825421277+116.32573538761629j),(2852.183711922869-249.43810806596372j),(3298.3395839852974-848.5602551435185j),(3473.6402958537983-1599.6422034434643j),(3325.5052078458666-2323.3568545739754j),(2942.188268181666-2861.3502332641783j),(2469.9335439456618-3167.2005243437493j),(2017.0779110045714-3282.6847368374038j),(1631.4156790609559-3273.806898194822j),(1321.1676851205325-3194.9201282009235j),(1077.661687258127-3081.599884311617j)
27929504.23,(1231.2504209294045+298.9845201602564j),(1722.3971867286205+272.1032018848098j),(2286.362165266083+108.0214822390073j),(2854.156238514792-263.83804534196133j),(3292.8430155763003-868.5396551535365j),(3456.606917311632-1620.3995257896356j),(3297.6626823716783-2337.9076852838043j),(2908.789542744196-2865.496143932887j),(2436.60518629496-3161.233968732252j),(1987.1529488041233-3269.3026750704284j),(1606.0019746624523-3255.8888537756516j),(1300.1352645369811-3174.630188583231j),(1060.4086653549207-3060.332885317662j)
28142602.52,(1234.5045725596185+297.33742681173146j),(1726.7709883018988+268.04248165581873j),(2290.899273398375+99.61949599426086j),(2855.958928499439-278.34722106823597j),(3287.0314278908745-888.5253103267012j),(3439.2204084223176-1640.9248420184852j),(3269.6343065300734-2352.007816704735j),(2875.4688659758544-2869.1506575534045j),(2403.552907634495-3154.889540147913j),(1957.5879551667385-3255.7020846277687j),(1580.9511858419091-3237.8886099222746j),(1279.4304458081679-3154.3535415367255j),(1043.4365325430203-3039.1393248737j)
28357326.71,(1237.7617856996417+295.6643313252327j),(1731.1350351092997+263.9249338729418j),(2295.3769765650313+91.11951246495933j),(2857.5884979152165-292.96375915957515j),(3280.9029648054966-908.5108697146223j),(3421.4856452593604-1661.2099258803214j),(3241.4311223202612-2365.654616013602j),(2842.2363197246154-2872.319155828056j),(2370.781296588813-3148.1764376596057j),(1928.382519778544-3241.891633024059j),(1556.2601304539994-3219.8125353638056j),(1259.0490532776253-3134.0942156250653j),(1026.7410884083497-3018.021428567352j)
28573689.22,(1241.0219032744276+293.9649610769314j),(1735.4886862101905+259.7500602445584j),(2299.7934159029996+82.52129650596125j),(2859.0416686358676-307.68568626688443j),(3274.455932401932-928.4898827578886j),(3403.4077631021505-1681.2466843410489j),(3213.064203327644-2378.8457979988348j),(2809.101736058733-2875.007253750389j),(2338.2946494345842-3141.1038529567577j),(1899.5360495178656-3227.879844354585j),(1531.925559046836-3201.6668331215506j),(1238.9869161549323-3113.8561027194646j),(1010.3181715310025-2996.981324145717j)
28791702.54,(1244.28476398942+292.2390415275245j),(1739.831285997002+255.51736426111867j),(2304.146704239052+73.8246431405087j),(2860.31517126322-322.5109305492058j),(3267.688803918094-948.4558039781983j),(3384.992151859523-1701.0271676777616j),(3184.5446413153563-2391.579424207488j),(2776.074692096332-2877.220787892398j),(2306.096975189638-3133.6809612930583j),(1871.0477758353654-3213.6750970705602j),(1507.9441600950697-3183.4575423211245j),(1219.239871151089-3093.6429609428214j),(994.1636603780094-2976.0210442350967j)
29011379.28,(1247.5502022456794+290.48629624408613j),(1744.1621639832476+251.22635147245683j),(2308.434926302495+65.02937870678092j),(2861.405748116287-337.43732050770836j),(3260.6002245605196-968.4019979227905j),(3366.24445102751-1720.543579381882j),(3155.8835329553817-2403.853901487746j),(2743.164505405947-2878.965804650061j),(2274.1920009771547-3125.916912816579j),(1842.9167620916642-3199.2856220766716j),(1484.3125650669695-3165.190540115912j),(1199.8037649784515-3073.458417604838j),(978.2734741056668-2955.142528996623j)
29232732.11,(1250.8180480539243+288.7064469233967j),(1748.480634593227+246.87652977346744j),(2312.6561389738454+56.13536201511166j),(2862.3101563058913-352.4625839297455j),(3253.189016153341-988.3217443731069j),(3347.170544197474-1739.7882858408295j),(3127.0919667421567-2415.667979937042j),(2710.380229971396-2880.248548476018j),(2242.5831775718084-3117.8208242658056j),(1815.1419107378713-3184.719501082029j),(1461.0273532895953-3146.871543683639j),(1180.6744567295655-3053.305972135172j),(962.6435732932047-2934.347628739834j)
29455773.85,(1254.0881269472775+286.89921341693207j),(1752.7859969535716+242.46740969924988j),(2316.8083715698176+47.142485522712875j),(2863.0251709022914-367.5843469058152j),(3245.4541816166166-1008.2082438016869j),(3327.7765530838096-1758.7538258028476j),(3098.1810100786806-2427.0207502811722j),(2677.730652704424-2881.075450126576j),(2211.2736851422346-3109.401771042226j),(1787.7219703815554-3169.9846652177766j),(1438.0850566687404-3128.5061123311766j),(1161.8478200914055-3033.188998959728j),(947.2699605980938-2913.6381064777615j)
29680517.35,(1257.3602598928533+285.06431375768636j),(1757.0775346858643+237.99850473272926j),(2320.889626166343+38.050676528368825j),(2863.547588189009-382.80013294745794j),(3237.3949092659977-1028.054623062705j),(3308.0688311573285-1777.4329195474243j),(3069.161696605484-2437.9116406882786j),(2645.224290504842-2881.4531149501568j),(2180.2664391819835-3100.6687796636406j),(1760.6555427733797-3155.0888939370416j),(1415.4821642080906-3110.099649652336j),(1143.31974548437-3013.11075040944j),(932.148681342937-2893.0156404311165j)
29906975.62,(1260.6342632020173+283.20146418877835j),(1761.3545157023318+233.46933161992268j),(2324.897877961296+28.859898374450204j),(2863.874229000253-398.1073622111979j),(3229.010576901458-1047.8539413364044j),(3288.0539568134277-1795.8184777985703j),(3040.0450137867692-2448.340413039623j),(2612.869387861054-2881.388311242982j),(2149.564096576868-3091.630820585203j),(1733.941089609661-3140.039814126128j),(1393.2151263763963-3091.657405769679j),(1125.086142040621-2993.074359561061j),(917.2758240531398-2872.4818265039607j)
30135161.74,(1263.9099484393641+281.31037919420174j),(1765.6161920034049+228.87941069780845j),(2328.831075677849+19.570151669772443j),(2864.0019421430875-413.50335081997554j),(3220.3007556983707-1067.5991962811336j),(3267.738726169741-1813.9036103026874j),(3010.8418907642954-2458.307158679731j),(2580.673914941628-2880.887958693731j),(2119.169061805128-3082.296801391069j),(1707.576939247093-3124.8448994765677j),(1371.2803592992143-3073.184479630498j),(1107.142939502703-2973.082843092619j),(902.6475209111123-2852.0381806798005j)
30365088.89,(1267.1871223307953+279.39077153084725j),(1769.8617994781418+224.2282662322998j),(2332.687142010025+10.181475516426843j),(2863.927607895448-428.9853103098802j),(3211.2652138544017-1087.2833304308824j),(3247.1301454299787-1831.6816341026995j),(2981.563186517241-2467.812293662124j),(2548.645566222938-2879.959116944499j),(2089.083493246898-3072.6755603508927j),(1681.5612932354895-3109.511470052494j),(1349.6742487869506-3054.6858213578953j),(1089.4860899689345-2953.1391040638546j),(888.2599481658801-2831.686141387387j)
30596770.34,(1270.4655866699877+277.4423522633109j),(1774.0905577082503+219.51542676560035j),(2336.463974111911+0.6939487576200548j),(2863.648141583235-444.5503471824278j),(3201.9039200030957-1106.8992377953828j),(3226.2354229190973-1849.146081431451j),(2952.219678350748-2476.85655351295j),(2516.7917595773324-2878.608974284669j),(2059.309309602865-3062.7758603435836j),(1655.8922327576902-3094.046692099595j),(1328.393154201965-3036.1662346496787j),(1072.11156957287-2933.2459347136173j),(874.109326478353-2811.427071804942j)
30830219.5,(1273.7451382239667+275.4648308001429j),(1778.3016697746493+214.74042547813178j),(2340.1594441316392-8.892308774314792j),(2863.160497226807-460.1954625911631j),(3192.217046381304-1126.43977065305j),(3205.0619607264816-1866.290707256906j),(2922.8220507409806-2485.440987533246j),(2485.1196358560173-2876.8448365029612j),(2029.8481963680076-3052.6063831291867j),(1630.567724875525-3078.457578024192j),(1307.433412171765-3017.63037922299j),(1055.0153800330759-2913.4060191959757j),(860.1919212201152-2791.2622621242363j)
31065449.84,(1277.0255686373653+273.457914932503j),(1782.4943220687046+209.90280055811218j),(2343.771399791698-18.57713499218602j),(2862.4616712591665-475.9175521452054j),(3182.204971717976-1145.8977465528894j),(3183.6173460407604-1883.109496421493j),(2893.380884525718-2493.566952669808j),(2453.636058906994-2874.6741159118j),(2000.7016123944031-3042.1757239829185j),(1605.5856286534638-3062.7509865781158j),(1286.7913401353517-2999.0827732828784j),(1038.193550106936-2893.621936286636j),(846.5040427121437-2771.192931751565j)
31302474.95,(1280.3066643354916+271.4213108750473j),(1786.6676841072422+205.00209558422011j),(2347.297665016881-28.360324287433365j),(2861.548706304332-491.71340585966124j),(3171.8682838483273-1165.2659554912793j),(3161.9093421449315-1899.596670389864j),(2863.9066465019987-2501.236106970211j),(2422.347616045062-2872.1043205658325j),(1971.8707964734904-3031.4923866637337j),(1580.943701127052-3046.933623220137j),(1266.463239750392-2980.527796032225j),(1021.6421369635334-2873.8961620720984j),(833.0420464301017-2751.220231480702j)
31541308.54,(1283.588206426317+269.3547233088524j),(1790.8209083517518+200.03785992143838j),(2350.73604061096-38.24162625371345j),(2860.418695018312-507.5797082342486j),(3161.207782046468-1184.5371672467718j),(3139.945879153408-1915.7466935553098j),(2834.4096794095813-2508.450402653879j),(2391.260618936897-2869.1430436886812j),(1943.3567739550267-3020.5647787224552j),(1556.6396031188187-3031.0120406468222j),(1246.44540015601-2961.9696902096025j),(1005.3572274438482-2854.231072577966j),(819.8023331487514-2731.3452455950605j)
31781964.39,(1286.8699706012665+267.2578554268397j),(1794.953130033537+195.00964912414634j),(2354.0843049837586-48.22074440949264j),(2859.0687839812426-523.513038485786j),(3150.224479039065-1203.7041388913472j),(3117.735044449864-1931.5542791264984j),(2804.9001923425612-2515.2120788204356j),(2360.3811048823636-2865.797953322275j),(1915.16036339928-3009.401207148235j),(1532.67090488409-3014.992639471225j),(1226.7341010645043-2943.412564620927j),(989.3349392405489-2834.628946368902j),(806.781349048247-2711.5689939283193j)
32024456.41,(1290.1517270348486+265.1304089816174j),(1799.0634669830774+189.9170253565665j),(2357.3402149296417-58.29733491088535j),(2857.4961776430223-539.5098709169876j),(3138.919602727766-1222.759622418826j),(3095.285072907245-1947.0143945503955j),(2775.3882515737573-2521.523653825043j),(2329.7148384919083-2862.076782216078j),(1887.2821832060356-2998.0098743260014j),(1509.0350916199266-2998.881669063444j),(1207.3256157462088-2924.8603967182034j),(973.5714220028727-2815.091967122561j),(793.9755857827222-2691.892433881806j)
32268798.62,(1293.4332402831817+262.972084335805j),(1803.15101946609+184.75955782071082j),(2360.501506458485-68.47100527383947j),(2855.69814230699-555.5665754532788j),(3127.294597577139-1241.6963725152398j),(3072.604336862905-1962.1222664869492j),(2745.8837718433706-2527.3879173423175j),(2299.267313720903-2857.987317965082j),(1859.7226582408728-2986.3988743111086j),(1485.7295688098739-2982.6852285255836j),(1188.2162138564847-2906.317035168501j),(958.0628583385108-2795.622226137j),(781.3815805083336-2672.31646239204j)
32515005.12,(1296.7142691818058+260.78258051405857j),(1807.214870025235+179.53682319934657j),(2363.5658956807497-78.74131308821643j),(2853.672010154366-571.6794183281843j),(3115.3511256761994-1260.5071544361185j),(3049.7013359315642-1976.8733852969278j),(2716.396508064623-2532.807922151711j),(2269.0437562354546-2853.5373934056115j),(1832.48202646137-2974.5761894204816j),(1462.751667405526-2966.4092677917906j),(1169.4021641350203-2887.7862024342676j),(942.8054647571057-2776.221724822224j),(768.9959158703433-2652.8419178442687j)
32763090.14,(1299.9945667414452+258.5615952599294j),(1811.2540833287972+174.24840611003225j),(2366.531079747545-89.10776473777568j),(2851.4151832987727-587.8445629333123j),(3103.0910674646134-1279.1847519758305j),(3026.584686617197-1991.2635090661781j),(2686.936047510464-2537.786975664656j),(2239.0491261306984-2848.7348772875584j),(1805.560345471867-2962.549687102617j),(1440.0986488687388-2950.0595888631524j),(1150.8797369735007-2869.2714973537877j),(927.7954925267074-2756.8923771348336j),(756.8152199638589-2633.469581951869j)
