Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
201230.9417,351.145+302.772j,459.726+395.89j,584.038+501.776j,722.75+619.346j,874.682+748.159j,1038.69+887.819j,1261.228033451718+1059.7130328656579j,1412.24+1201.47j,1618.64+1374.92j,1844.34+1563.11j,2077.66+1758.2j,2330.72+1969.22j,2594.74+2185.83j,2873.84+2413.82j,3155.46+2650.12j,3466.92+2898.61j,3786.88+3160.14j,4229.4108321127405+3477.207807105522j,4478.21+3709.76j,4842.2+4005.03j,5217.16+4301.9j,5608.09+4605.99j,6028.36+4933.82j,6448.17+5268.29j,6907.37+5615.33j,7350.21+5949.61j,7819.58+6295.68j,8302.09+6668.42j,8799.72+7046.09j,9343.11+7435.17j,9902.71+7810.37j,10477.3+8217.61j,10996.5+8626.69j,11560.4+8999.04j,12203.3+9474.05j,12807.1+9887.38j,13448.7+10321.1j,14107.4+10805.3j,14757.5+11251.7j
202766.3062,352.439+303.411j,461.425+396.726j,586.214+502.842j,725.464+620.669j,877.982+749.758j,1042.62+889.714j,1266.269709158339+1062.1051041343605j,1417.63+1204.03j,1624.83+1377.84j,1851.43+1566.44j,2085.66+1761.92j,2339.75+1973.4j,2604.82+2190.43j,2885.09+2418.9j,3167.79+2655.66j,3480.58+2904.64j,3801.85+3166.68j,4246.888469702438+3484.6456735135625j,4496.14+3717.32j,4861.63+4013.17j,5238.2+4310.57j,5630.83+4615.17j,6052.98+4943.6j,6474.57+5278.69j,6935.85+5626.25j,7380.7+5961.02j,7852.25+6307.55j,8336.9+6680.9j,8836.78+7059.14j,9382.86+7448.73j,9945.31+7824.16j,10522.7+8231.82j,11044.1+8641.62j,11610.9+9014.14j,12256.9+9489.76j,12863.6+9903.4j,13508.5+10337.4j,14170.2+10822.2j,14823.5+11268.9j
204313.3852,353.736+304.05j,463.129+397.564j,588.395+503.91j,728.184+621.993j,881.291+751.36j,1046.55+891.612j,1271.3221560484774+1064.4995662372512j,1423.04+1206.6j,1631.04+1380.77j,1858.54+1569.76j,2093.69+1765.65j,2348.79+1977.58j,2614.94+2195.04j,2896.36+2423.98j,3180.15+2661.21j,3494.28+2910.67j,3816.86+3173.22j,4264.41207459826+3492.083750350537j,4514.12+3724.89j,4881.11+4021.31j,5259.3+4319.23j,5653.64+4624.34j,6077.68+4953.39j,6501.06+5289.08j,6964.43+5637.16j,7411.29+5972.43j,7885.04+6319.41j,8371.83+6693.36j,8873.97+7072.17j,9422.76+7462.27j,9988.07+7837.91j,10568.2+8245.98j,11091.8+8656.49j,11661.6+9029.18j,12310.6+9505.41j,12920.3+9919.34j,13568.6+10353.6j,14233.3+10839.0j,14889.8+11286.0j
205872.2683,355.036+304.691j,464.838+398.404j,590.581+504.98j,730.911+623.32j,884.607+752.965j,1050.49+893.513j,1276.3853928983285+1066.896416900785j,1428.46+1209.17j,1637.26+1383.7j,1865.67+1573.1j,2101.74+1769.38j,2357.86+1981.77j,2625.08+2199.65j,2907.66+2429.06j,3192.54+2666.76j,3508.01+2916.7j,3831.91+3179.77j,4281.98183180136+3499.521911892798j,4532.15+3732.47j,4900.66+4029.44j,5280.46+4327.89j,5676.52+4633.51j,6102.46+4963.17j,6527.64+5299.47j,6993.1+5648.06j,7441.98+5983.82j,7917.94+6331.25j,8406.88+6705.8j,8911.3+7085.17j,9462.8+7475.77j,10031.0+7851.62j,10613.9+8260.09j,11139.8+8671.32j,11712.5+9044.15j,12364.5+9520.99j,12977.2+9935.2j,13628.9+10369.7j,14296.6+10855.7j,14956.4+11303.0j
207443.0454,356.34+305.333j,466.551+399.245j,592.773+506.052j,733.645+624.649j,887.93+754.571j,1054.44+895.416j,1281.459438764941+1069.2956537193108j,1433.89+1211.75j,1643.5+1386.63j,1872.81+1576.43j,2109.82+1773.12j,2366.95+1985.96j,2635.25+2204.27j,2919.0+2434.15j,3204.97+2672.31j,3521.79+2922.74j,3847.01+3186.32j,4299.597932407529+3506.9600294279753j,4550.23+3740.04j,4920.26+4037.58j,5301.69+4336.56j,5699.47+4642.68j,6127.32+4972.94j,6554.3+5309.85j,7021.87+5658.95j,7472.78+5995.19j,7950.95+6343.07j,8442.06+6718.22j,8948.76+7098.14j,9502.98+7489.23j,10074.1+7865.29j,10659.8+8274.15j,11188.0+8686.09j,11763.7+9059.05j,12418.7+9536.5j,13034.4+9950.97j,13689.5+10385.7j,14360.2+10872.3j,15023.3+11319.9j
209025.8074,357.647+305.975j,468.268+400.087j,594.971+507.125j,736.385+625.98j,891.262+756.18j,1058.4+897.321j,1286.5443132227851+1071.6972741096556j,1439.34+1214.32j,1649.76+1389.57j,1879.98+1579.77j,2117.91+1776.86j,2376.07+1990.15j,2645.44+2208.89j,2930.36+2439.25j,3217.43+2677.87j,3535.6+2928.78j,3862.14+3192.87j,4317.260568970074+3514.397972153447j,4568.37+3747.61j,4939.93+4045.72j,5322.98+4345.22j,5722.5+4651.84j,6152.25+4982.71j,6581.04+5320.23j,7050.73+5669.83j,7503.69+6006.56j,7984.09+6354.87j,8477.36+6730.61j,8986.36+7111.09j,9543.32+7502.67j,10117.3+7878.91j,10705.9+8288.15j,11236.3+8700.81j,11815.0+9073.89j,12473.1+9551.93j,13091.9+9966.66j,13750.3+10401.6j,14424.1+10888.8j,15090.5+11336.6j
210620.6456,358.957+306.619j,469.99+400.931j,597.174+508.2j,739.133+627.313j,894.602+757.791j,1062.37+899.23j,1291.6400360944417+1074.1012753582684j,1444.8+1216.9j,1656.03+1392.51j,1887.16+1583.12j,2126.02+1780.61j,2385.21+1994.35j,2655.66+2213.52j,2941.76+2444.34j,3229.93+2683.44j,3549.45+2934.82j,3877.33+3199.42j,4334.969936755144+3521.835606888048j,4586.57+3755.19j,4959.65+4053.86j,5344.34+4353.89j,5745.6+4661.0j,6177.26+4992.48j,6607.88+5330.6j,7079.69+5680.7j,7534.7+6017.91j,8017.33+6366.66j,8512.79+6742.99j,9024.09+7124.02j,9583.8+7516.07j,10160.7+7892.49j,10752.2+8302.11j,11284.9+8715.47j,11866.5+9088.66j,12527.7+9567.28j,13149.6+9982.25j,13811.4+10417.4j,14488.2+10905.2j,15157.9+11353.2j
212227.6522,360.27+307.264j,471.716+401.776j,599.382+509.277j,741.887+628.648j,897.95+759.405j,1066.35+901.142j,1296.746627626389+1076.5076545869001j,1450.27+1219.49j,1662.31+1395.45j,1894.36+1586.46j,2134.15+1784.36j,2394.38+1998.56j,2665.91+2218.15j,2953.18+2449.45j,3242.46+2689.01j,3563.34+2940.87j,3892.55+3205.98j,4352.726234248619+3529.272797935824j,4604.81+3762.77j,4979.43+4062.01j,5365.76+4362.55j,5768.77+4670.16j,6202.36+5002.24j,6634.79+5340.96j,7108.75+5691.56j,7565.81+6029.24j,8050.69+6378.42j,8548.34+6755.34j,9061.95+7136.91j,9624.44+7529.44j,10204.3+7906.03j,10798.6+8316.0j,11333.6+8730.07j,11918.3+9103.36j,12582.5+9582.55j,13207.5+9997.76j,13872.7+10433.1j,14552.6+10921.4j,15225.7+11369.7j
213846.92,361.586+307.91j,473.446+402.623j,601.596+510.356j,744.648+629.986j,901.307+761.021j,1070.35+903.057j,1301.8641085282866+1078.9164087424485j,1455.76+1222.08j,1668.61+1398.4j,1901.58+1589.82j,2142.31+1788.12j,2403.57+2002.77j,2676.19+2222.79j,2964.64+2454.55j,3255.02+2694.58j,3577.27+2946.93j,3907.82+3212.55j,4370.529662366141+3536.709407213207j,4623.11+3770.35j,4999.27+4070.15j,5387.25+4371.21j,5792.02+4679.32j,6227.53+5011.99j,6661.8+5351.31j,7137.89+5702.41j,7597.03+6040.56j,8084.17+6390.16j,8584.01+6767.66j,9099.95+7149.77j,9665.22+7542.77j,10248.1+7919.51j,10845.2+8329.84j,11382.5+8744.62j,11970.2+9117.99j,12637.6+9597.75j,13265.6+10013.2j,13934.3+10448.6j,14617.3+10937.6j,15293.7+11386.1j
215478.5426,362.906+308.558j,475.18+403.472j,603.816+511.437j,747.415+631.325j,904.672+762.64j,1074.35+904.974j,1306.9924997688272+1081.327534633349j,1461.26+1224.67j,1674.93+1401.36j,1908.82+1593.17j,2150.49+1791.88j,2412.78+2006.99j,2686.49+2227.43j,2976.13+2459.67j,3267.62+2700.16j,3591.24+2952.98j,3923.13+3219.11j,4388.38042455901+3544.1452941952903j,4641.47+3777.93j,5019.17+4078.29j,5408.8+4379.87j,5815.33+4688.47j,6252.78+5021.74j,6688.89+5361.66j,7167.14+5713.24j,7628.35+6051.86j,8117.76+6401.88j,8619.82+6779.96j,9138.09+7162.61j,9706.16+7556.07j,10292.0+7932.95j,10892.0+8343.63j,11431.7+8759.1j,12022.4+9132.54j,12692.8+9612.86j,13324.0+10028.5j,13996.2+10464.1j,14682.3+10953.6j,15362.1+11402.4j
217122.6143,364.228+309.206j,476.919+404.322j,606.041+512.52j,750.19+632.667j,908.045+764.262j,1078.36+906.895j,1312.1318229221683+1083.7410288614433j,1466.78+1227.26j,1681.27+1404.31j,1916.08+1596.53j,2158.68+1795.64j,2422.01+2011.21j,2696.82+2232.07j,2987.65+2464.78j,3280.26+2705.74j,3605.25+2959.04j,3938.48+3225.68j,4406.278728220228+3551.580315574801j,4659.88+3785.51j,5039.13+4086.43j,5430.42+4388.53j,5838.73+4697.62j,6278.11+5031.48j,6716.06+5372.0j,7196.48+5724.07j,7659.78+6063.14j,8151.47+6413.58j,8655.74+6792.23j,9176.36+7175.41j,9747.24+7569.33j,10336.1+7946.34j,10939.0+8357.35j,11481.0+8773.52j,12074.8+9147.02j,12748.3+9627.89j,13382.7+10043.7j,14058.3+10479.5j,14747.5+10969.5j,15430.7+11418.5j
218779.23,365.555+309.856j,478.662+405.173j,608.271+513.604j,752.97+634.01j,911.426+765.886j,1082.38+908.818j,1317.2820997422061+1086.1568879004085j,1472.3+1229.86j,1687.62+1407.27j,1923.35+1599.9j,2166.9+1799.41j,2431.27+2015.43j,2707.18+2236.72j,2999.19+2469.9j,3292.93+2711.32j,3619.29+2965.1j,3953.87+3232.25j,4424.224783053674+3559.0143255791886j,4678.34+3793.09j,5059.15+4094.58j,5452.11+4397.19j,5862.19+4706.77j,6303.52+5041.21j,6743.33+5382.32j,7225.92+5734.88j,7691.31+6074.41j,8185.3+6425.25j,8691.8+6804.48j,9214.78+7188.19j,9788.49+7582.55j,10380.3+7959.68j,10986.2+8371.01j,11530.5+8787.88j,12127.3+9161.42j,12804.1+9642.84j,13441.6+10058.9j,14120.7+10494.7j,14813.0+10985.3j,15499.7+11434.5j
220448.4855,366.884+310.507j,480.409+406.026j,610.506+514.689j,755.757+635.356j,914.816+767.512j,1086.41+910.744j,1322.4433525021745+1088.5751080289288j,1477.85+1232.46j,1693.98+1410.24j,1930.64+1603.26j,2175.14+1803.18j,2440.56+2019.66j,2717.57+2241.38j,3010.77+2475.02j,3305.63+2716.91j,3633.37+2971.17j,3969.31+3238.82j,4442.21880038198+3566.4471760861225j,4696.86+3800.67j,5079.23+4102.72j,5473.87+4405.84j,5885.73+4715.91j,6329.01+5050.94j,6770.68+5392.65j,7255.45+5745.67j,7722.96+6085.67j,8219.25+6436.9j,8727.99+6816.71j,9253.34+7200.93j,9829.88+7595.73j,10424.8+7972.96j,11033.6+8384.61j,11580.2+8802.17j,12180.2+9175.74j,12860.0+9657.69j,13500.7+10073.9j,14183.4+10509.8j,14878.8+11000.9j,15568.9+11450.3j
222130.4772,368.217+311.159j,482.16+406.88j,612.746+515.777j,758.551+636.704j,918.213+769.141j,1090.45+912.674j,1327.6156038996874+1090.9956853458305j,1483.4+1235.07j,1700.37+1413.21j,1937.95+1606.63j,2183.4+1806.95j,2449.86+2023.89j,2727.98+2246.03j,3022.38+2480.15j,3318.36+2722.51j,3647.49+2977.23j,3984.79+3245.4j,4460.260995766518+3573.8787160171482j,4715.43+3808.25j,5099.37+4110.86j,5495.69+4414.49j,5909.35+4725.04j,6354.59+5060.65j,6798.12+5402.96j,7285.09+5756.46j,7754.71+6096.9j,8253.32+6448.53j,8764.31+6828.9j,9292.03+7213.65j,9871.43+7608.87j,10469.4+7986.19j,11081.1+8398.15j,11630.1+8816.4j,12233.2+9189.99j,12916.2+9672.46j,13560.1+10088.8j,14246.3+10524.8j,14944.9+11016.5j,15638.4+11466.0j
223825.3022,369.554+311.812j,483.916+407.735j,614.992+516.866j,761.351+638.053j,921.62+770.773j,1094.5+914.606j,1332.7988769621984+1093.4186157862803j,1488.97+1237.68j,1706.76+1416.18j,1945.28+1610.01j,2191.68+1810.73j,2459.19+2028.13j,2738.42+2250.7j,3034.02+2485.28j,3331.14+2728.11j,3661.65+2983.31j,4000.31+3251.97j,4478.3515879306415+3581.3087915286833j,4734.06+3815.83j,5119.57+4119.0j,5517.58+4423.14j,5933.04+4734.17j,6380.24+5070.37j,6825.65+5413.26j,7314.83+5767.23j,7786.58+6108.12j,8287.52+6460.14j,8800.76+6841.07j,9330.87+7226.33j,9913.13+7621.96j,10514.1+7999.37j,11128.9+8411.62j,11680.2+8830.56j,12286.4+9204.14j,12972.7+9687.13j,13619.7+10103.6j,14309.5+10539.7j,15011.3+11031.9j,15708.3+11481.5j
225533.0585,370.893+312.466j,485.675+408.593j,617.244+517.958j,764.158+639.405j,925.034+772.406j,1098.56+916.541j,1337.9931951936564+1095.8438950906332j,1494.56+1240.29j,1713.18+1419.16j,1952.63+1613.39j,2199.98+1814.51j,2468.55+2032.37j,2748.89+2255.36j,3045.69+2490.41j,3343.94+2733.71j,3675.86+2989.38j,4015.88+3258.56j,4496.490797431455+3588.737246272708j,4752.75+3823.41j,5139.83+4127.14j,5539.53+4431.79j,5956.8+4743.3j,6405.98+5080.07j,6853.27+5423.55j,7344.66+5777.99j,7818.55+6119.31j,8321.83+6471.72j,8837.34+6853.21j,9369.86+7238.97j,9955.0+7635.02j,10559.1+8012.49j,11176.8+8425.03j,11730.5+8844.65j,12339.9+9218.22j,13029.3+9701.71j,13679.6+10118.3j,14373.0+10554.5j,15077.9+11047.1j,15778.5+11496.9j
227253.8448,372.236+313.122j,487.44+409.451j,619.501+519.051j,766.973+640.76j,928.457+774.043j,1102.63+918.479j,1343.1985824779908+1098.27151882086j,1500.16+1242.9j,1719.61+1422.13j,1959.99+1616.77j,2208.3+1818.3j,2477.93+2036.61j,2759.39+2260.03j,3057.39+2495.55j,3356.79+2739.32j,3690.1+2995.46j,4031.5+3265.14j,4514.678848120517+3596.163921033135j,4771.49+3830.99j,5160.16+4135.28j,5561.56+4440.43j,5980.64+4752.42j,6431.81+5089.77j,6880.98+5433.83j,7374.6+5788.73j,7850.64+6130.49j,8356.27+6483.28j,8874.05+6865.32j,9408.98+7251.58j,9997.02+7648.03j,10604.2+8025.55j,11224.9+8438.37j,11781.0+8858.66j,12393.5+9232.2j,13086.2+9716.2j,13739.8+10132.9j,14436.8+10569.1j,15144.9+11062.3j,15848.9+11512.2j
228987.7604,373.582+313.779j,489.208+410.311j,621.763+520.146j,769.794+642.116j,931.888+775.682j,1106.71+920.42j,1348.4150631483546+1100.701482344018j,1505.77+1245.52j,1726.06+1425.12j,1967.38+1620.16j,2216.64+1822.09j,2487.33+2040.86j,2769.91+2264.71j,3069.12+2500.69j,3369.66+2744.93j,3704.38+3001.54j,4047.16+3271.73j,4532.915969415282+3603.588653160877j,4790.28+3838.57j,5180.54+4143.42j,5583.65+4449.08j,6004.56+4761.53j,6457.71+5099.45j,6908.78+5444.11j,7404.64+5799.45j,7882.83+6141.65j,8390.83+6494.81j,8910.9+6877.4j,9448.25+7264.16j,10039.2+7661.0j,10649.5+8038.55j,11273.2+8451.64j,11831.7+8872.61j,12447.4+9246.1j,13143.4+9730.58j,13800.1+10147.4j,14500.8+10583.6j,15212.1+11077.2j,15919.7+11527.2j
230734.9056,374.931+314.436j,490.981+411.173j,624.031+521.243j,772.621+643.474j,935.327+777.323j,1110.8+922.363j,1353.642661940883+1103.1337808391304j,1511.4+1248.14j,1732.52+1428.1j,1974.78+1623.55j,2225.01+1825.89j,2496.76+2045.12j,2780.47+2269.38j,3080.89+2505.83j,3382.57+2750.54j,3718.7+3007.62j,4062.86+3278.31j,4551.202388673829+3611.0112782837823j,4809.14+3846.15j,5200.99+4151.56j,5605.81+4457.71j,6028.55+4770.64j,6483.7+5109.13j,6936.67+5454.37j,7434.78+5810.16j,7915.14+6152.79j,8425.51+6506.31j,8947.88+6889.44j,9487.67+7276.69j,10081.5+7673.92j,10695.0+8051.5j,11321.8+8464.83j,11882.6+8886.48j,12501.6+9259.9j,13200.7+9744.86j,13860.8+10161.8j,14565.1+10598.0j,15279.7+11092.1j,15990.8+11542.2j
232495.3812,376.284+315.095j,492.758+412.036j,626.305+522.341j,775.456+644.835j,938.774+778.967j,1114.9+924.309j,1358.881404050098+1105.5684092828824j,1517.04+1250.77j,1739.0+1431.09j,1982.2+1626.94j,2233.4+1829.69j,2506.21+2049.38j,2791.05+2274.07j,3092.68+2510.98j,3395.52+2756.16j,3733.06+3013.71j,4078.61+3284.9j,4569.5383409987535+3618.4316280106696j,4828.05+3853.73j,5221.5+4159.69j,5628.04+4466.35j,6052.62+4779.74j,6509.78+5118.8j,6964.66+5464.62j,7465.02+5820.86j,7947.56+6163.9j,8460.32+6517.78j,8984.99+6901.46j,9527.23+7289.19j,10124.0+7686.79j,10740.7+8064.38j,11370.5+8477.95j,11933.7+8900.27j,12555.9+9273.61j,13258.3+9759.04j,13921.7+10176.0j,14629.7+10612.2j,15347.5+11106.8j,16062.2+11556.9j
234269.289,377.639+315.755j,494.54+412.901j,628.584+523.442j,778.297+646.198j,942.229+780.612j,1119.01+926.258j,1364.1313150498481+1108.0053624634907j,1522.69+1253.4j,1745.49+1434.09j,1989.65+1630.34j,2241.8+1833.49j,2515.69+2053.64j,2801.65+2278.75j,3104.51+2516.13j,3408.5+2761.78j,3747.46+3019.79j,4094.4+3291.5j,4587.924061805731+3625.849531605745j,4847.01+3861.31j,5242.07+4167.82j,5650.34+4474.98j,6076.77+4788.83j,6535.94+5128.46j,6992.74+5474.85j,7495.37+5831.53j,7980.1+6175.0j,8495.25+6529.23j,9022.24+6913.44j,9566.94+7301.66j,10166.7+7699.61j,10786.5+8077.19j,11419.4+8490.99j,11985.0+8913.98j,12610.5+9287.22j,13316.2+9773.11j,13982.9+10190.2j,14694.5+10626.3j,15415.6+11121.3j,16133.9+11571.5j
236056.7315,378.998+316.416j,496.326+413.767j,630.868+524.544j,781.146+647.562j,945.692+782.26j,1123.12+928.209j,1369.3924209519917+1110.4446349661018j,1528.36+1256.03j,1752.0+1437.08j,1997.1+1633.74j,2250.23+1837.3j,2525.19+2057.91j,2812.29+2283.44j,3116.37+2521.29j,3421.52+2767.41j,3761.9+3025.89j,4110.24+3298.09j,4606.359791362633+3633.264814889211j,4866.03+3868.89j,5262.7+4175.95j,5672.71+4483.6j,6100.99+4797.91j,6562.18+5138.1j,7020.91+5485.08j,7525.82+5842.19j,8012.75+6186.07j,8530.31+6540.64j,9059.63+6925.39j,9606.8+7314.08j,10209.5+7712.38j,10832.5+8089.94j,11468.5+8503.96j,12036.5+8927.61j,12665.3+9300.74j,13374.3+9787.07j,14044.3+10204.2j,14759.7+10640.2j,15484.0+11135.7j,16205.9+11585.9j
237857.812,380.36+317.078j,498.116+414.634j,633.159+525.648j,784.001+648.929j,949.163+783.911j,1127.25+930.164j,1374.6647482795647+1112.8862211541762j,1534.04+1258.66j,1758.53+1440.08j,2004.58+1637.15j,2258.69+1841.11j,2534.71+2062.18j,2822.95+2288.13j,3128.26+2526.45j,3434.57+2773.04j,3776.38+3031.98j,4126.12+3304.69j,4624.845771322088+3640.677301012125j,4885.11+3876.46j,5283.39+4184.07j,5695.14+4492.22j,6125.29+4806.99j,6588.51+5147.74j,7049.17+5495.29j,7556.37+5852.84j,8045.51+6197.12j,8565.5+6552.03j,9097.16+6937.3j,9646.81+7326.46j,10252.5+7725.1j,10878.7+8102.62j,11517.8+8516.85j,12088.2+8941.15j,12720.3+9314.16j,13432.6+9800.93j,14106.0+10218.0j,14825.2+10654.0j,15552.7+11150.0j,16278.3+11600.2j
239672.6344,381.726+317.742j,499.911+415.504j,635.454+526.754j,786.863+650.299j,952.643+785.564j,1131.39+932.121j,1379.948323920352+1115.330115197326j,1539.73+1261.3j,1765.07+1443.09j,2012.08+1640.56j,2267.16+1844.93j,2544.26+2066.45j,2833.64+2292.83j,3140.18+2531.61j,3447.65+2778.67j,3790.9+3038.07j,4142.05+3311.28j,4643.38224879064+3648.0868094400184j,4904.24+3884.03j,5304.15+4192.19j,5717.65+4500.83j,6149.66+4816.06j,6614.93+5157.37j,7077.53+5505.49j,7587.03+5863.46j,8078.39+6208.14j,8600.82+6563.38j,9134.82+6949.18j,9686.96+7338.8j,10295.6+7737.77j,10925.1+8115.24j,11567.3+8529.65j,12140.2+8954.62j,12775.5+9327.47j,13491.2+9814.67j,14168.0+10231.8j,14890.9+10667.7j,15621.8+11164.0j,16351.0+11614.3j
241501.3037,383.095+318.406j,501.71+416.374j,637.755+527.862j,789.731+651.67j,956.131+787.22j,1135.54+934.081j,1385.2431751529596+1117.7763110642315j,1545.44+1263.94j,1771.63+1446.1j,2019.6+1643.97j,2275.66+1848.74j,2553.83+2070.73j,2844.36+2297.52j,3152.14+2536.78j,3460.78+2784.3j,3805.47+3044.17j,4158.02+3317.88j,4661.96947103126+3655.493157187903j,4923.43+3891.6j,5324.96+4200.31j,5740.22+4509.44j,6174.12+4825.11j,6641.43+5166.98j,7105.98+5515.67j,7617.79+5874.06j,8111.38+6219.14j,8636.26+6574.71j,9172.62+6961.02j,9727.27+7351.1j,10339.0+7750.38j,10971.7+8127.78j,11617.0+8542.38j,12192.3+8968.0j,12831.0+9340.68j,13550.1+9828.3j,14230.2+10245.4j,14956.9+10681.2j,15691.1+11178.0j,16424.0+11628.2j
243343.9254,384.467+319.072j,503.512+417.246j,640.061+528.971j,792.607+653.043j,959.628+788.878j,1139.7+936.044j,1390.5493298352249+1120.2248024783194j,1551.16+1266.59j,1778.21+1449.11j,2027.13+1647.39j,2284.17+1852.57j,2563.43+2075.01j,2855.1+2302.23j,3164.13+2541.94j,3473.93+2789.94j,3820.07+3050.27j,4174.04+3324.48j,4680.607692496154+3662.896157059563j,4942.68+3899.16j,5345.85+4208.43j,5762.87+4518.04j,6198.66+4834.16j,6668.02+5176.59j,7134.52+5525.84j,7648.66+5884.65j,8144.49+6230.11j,8671.83+6586.0j,9210.56+6972.83j,9767.73+7363.35j,10382.4+7762.94j,11018.5+8140.26j,11666.9+8555.02j,12244.7+8981.29j,12886.8+9353.79j,13609.1+9841.81j,14292.7+10258.9j,15023.2+10694.5j,15760.8+11191.7j,16497.3+11641.9j
245200.6062,385.843+319.739j,505.319+418.119j,642.373+530.082j,795.489+654.419j,963.133+790.538j,1143.87+938.01j,1395.8668162557756+1122.6755829467497j,1556.9+1269.24j,1784.8+1452.12j,2034.69+1650.81j,2292.71+1856.39j,2573.05+2079.29j,2865.88+2306.93j,3176.15+2547.12j,3487.13+2795.58j,3834.72+3056.37j,4190.11+3331.09j,4699.29716612227+3670.2956197412323j,4961.99+3906.73j,5366.79+4216.54j,5785.59+4526.63j,6223.27+4843.21j,6694.7+5186.18j,7163.16+5536.0j,7679.64+5895.21j,8177.72+6241.06j,8707.53+6597.25j,9248.65+6984.59j,9808.34+7375.56j,10426.1+7775.44j,11065.4+8152.66j,11717.0+8567.58j,12297.3+8994.49j,12942.7+9366.79j,13668.5+9855.2j,14355.5+10272.3j,15089.8+10707.7j,15830.7+11205.3j,16571.0+11655.4j
247071.4531,387.222+320.407j,507.131+418.994j,644.69+531.195j,798.378+655.796j,966.646+792.201j,1148.05+939.978j,1401.195662998307+1125.1286457879025j,1562.65+1271.89j,1791.41+1455.14j,2042.26+1654.23j,2301.27+1860.22j,2582.7+2083.58j,2876.68+2311.64j,3188.2+2552.29j,3500.36+2801.22j,3849.4+3062.47j,4206.22+3337.69j,4718.038152482661+3677.6913514928397j,4981.36+3914.29j,5387.8+4224.65j,5808.38+4535.22j,6247.96+4852.24j,6721.47+5195.75j,7191.9+5546.14j,7710.72+5905.75j,8211.07+6251.98j,8743.37+6608.47j,9286.87+6996.32j,9849.11+7387.72j,10469.9+7787.88j,11112.6+8164.99j,11767.3+8580.05j,12350.1+9007.6j,12998.9+9379.68j,13728.1+9868.47j,14418.5+10285.5j,15156.8+10720.8j,15901.0+11218.7j,16645.0+11668.7j
248956.5744,388.604+321.077j,508.946+419.87j,647.012+532.309j,801.273+657.175j,970.168+793.867j,1152.23+941.95j,1406.535899284835+1127.5839840525048j,1568.41+1274.54j,1798.03+1458.16j,2049.85+1657.66j,2309.86+1864.06j,2592.37+2087.88j,2887.52+2316.36j,3200.28+2557.47j,3513.62+2806.87j,3864.13+3068.58j,4222.38+3344.29j,4736.830912493437+3685.083155911553j,5000.78+3921.85j,5408.88+4232.75j,5831.24+4543.81j,6272.74+4861.26j,6748.32+5205.32j,7220.73+5556.27j,7741.91+5916.27j,8244.53+6262.88j,8779.33+6619.66j,9325.24+7008.0j,9890.03+7399.83j,10513.9+7800.27j,11159.9+8177.24j,11817.8+8592.43j,12403.1+9020.62j,13055.3+9392.46j,13787.9+9881.61j,14481.8+10298.5j,15224.0+10733.6j,15971.5+11231.9j,16719.4+11681.9j
250856.0788,389.99+321.747j,510.766+420.748j,649.34+533.426j,804.175+658.557j,973.698+795.535j,1156.43+943.924j,1411.8875546992942+1130.0415905819837j,1574.19+1277.2j,1804.67+1461.19j,2057.46+1661.09j,2318.46+1867.9j,2602.06+2092.17j,2898.38+2321.07j,3212.4+2562.65j,3526.93+2812.52j,3878.9+3074.69j,4238.59+3350.9j,4755.675712893597+3692.4708325089705j,5020.27+3929.41j,5430.02+4240.85j,5854.18+4552.38j,6297.6+4870.27j,6775.27+5214.87j,7249.66+5566.37j,7773.21+5926.77j,8278.12+6273.74j,8815.43+6630.81j,9363.75+7019.65j,9931.11+7411.9j,10558.0+7812.6j,11207.4+8189.42j,11868.5+8604.72j,12456.3+9033.54j,13112.0+9405.12j,13848.1+9894.63j,14545.4+10311.5j,15291.5+10746.3j,16042.4+11245.0j,16794.1+11694.8j
252770.0763,391.379+322.419j,512.591+421.627j,651.673+534.544j,807.084+659.94j,977.237+797.205j,1160.64+945.901j,1417.250659351202+1132.501457968594j,1579.99+1279.86j,1811.33+1464.21j,2065.09+1664.53j,2327.09+1871.74j,2611.78+2096.47j,2909.27+2325.79j,3224.55+2567.83j,3540.27+2818.17j,3893.71+3080.79j,4254.84+3357.5j,4774.572820880907+3699.8541780213045j,5039.81+3936.96j,5451.23+4248.95j,5877.18+4560.95j,6322.53+4879.27j,6802.3+5224.41j,7278.69+5576.47j,7804.62+5937.25j,8311.82+6284.58j,8851.66+6641.92j,9402.4+7031.25j,9972.34+7423.92j,10602.4+7824.86j,11255.1+8201.51j,11919.5+8616.92j,12509.8+9046.37j,13168.9+9417.66j,13908.4+9907.52j,14609.3+10324.2j,15359.3+10758.8j,16113.7+11257.9j,16869.1+11707.5j
