Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
7908465.921,1720.5334602354278+534.3738715871667j,2279.3145964500764+613.786911854172j,2932.2640394654222+595.77325367782j,3649.855157302863+414.9126757950029j,4380.285030095003+93.81937078056143j,5130.480045471073-204.02383880480681j,5678.487453511501-992.3963902686926j,6094.303826483325-1756.039228362054j,6483.433608458721-2440.96323871498j,6743.791173219419-3173.6310291009977j,6783.738698247589-3923.1098635410667j,7149.556014798858-4524.512134082241j,6482.184245514129-5215.117720670784j,6214.077007876012-5711.116100476856j,6275.630045545424-6201.392557047169j,5480.141585171525-6399.611103090059j,5282.347778222633-6697.429088702447j,5156.352992530053-6982.936236151827j,4409.98894879681-6827.061493998975j,4409.228688710589-7112.828408705007j,4104.693668424253-7125.585351740129j,3751.4675319236544-7028.859156881289j,3656.9034101277757-7154.6209530352535j,3659.9663224558235-7374.1365650154785j,3329.330063296445-7182.957183664262j,3120.712039347978-7081.566064596754j,2872.511872656664-6887.623226451942j,2860.9005779997715-7025.513254554406j,2797.1214217464617-7073.742945303897j,2655.0396752939623-6975.271389854179j,2373.4100305832117-6591.523357098575j,2285.2761655987633-6535.107339506174j,2403.4293956445363-6870.426773865296j,2230.9516225060784-6619.361621341415j,2251.1323591205883-6769.479604177308j,2191.9010490151322-6730.883986155324j,2092.1212599833602-6598.398396368989j,2173.253334221782-6868.594474790362j,2142.2689587576424-6878.2187305677835j
7968806.43,1725.9460745013948+531.9062710715214j,2286.3780561850976+609.3597127501646j,2940.7443802648095+587.6668292916255j,3658.4018318309154+400.8949396288445j,4386.670827009498+72.69687952202011j,5134.145534799466-231.51771657889594j,5671.334995712654-1027.1078545995408j,6075.355052686275-1793.979041887153j,6453.920338363376-2479.658003127949j,6703.157279136598-3210.2436011663335j,6732.429567248528-3953.804579214709j,7090.4311127615165-4552.946349200651j,6416.64915574609-5227.793851499606j,6145.4497248191-5714.060479743087j,6203.3620794780745-6198.63051630422j,5412.194403812846-6384.0636648541085j,5215.049959446398-6675.492052070083j,5089.546982786966-6955.7773099467195j,4351.650900039461-6793.17907865265j,4350.6999013115565-7075.4998563301315j,4050.0724614051232-7084.912136208687j,3701.698903032917-6985.848247959602j,3608.556344147287-7109.354362185983j,3611.7234416760975-7326.5110267771015j,3285.9363189258197-7134.637137641286j,3080.4782750176646-7032.717213236839j,2835.9982021662304-6838.974568028008j,2824.758623824505-6975.40066605175j,2762.073393693387-7022.702700436877j,2622.192456845708-6924.300734210414j,2344.696079884703-6542.656597814851j,2257.991180781486-6486.366685519444j,2374.7172110051515-6819.175376902565j,2204.7575329898264-6569.589788119554j,2224.8480714141815-6718.372500677092j,2166.603678945836-6679.955821795082j,2068.238452811145-6547.933355465501j,2148.5514901917268-6816.375033454933j,2118.118218935873-6825.738377279935j
8029607.328,1731.3693647691207+529.387142816624j,2293.4458252416366+604.8497866289065j,2949.2000139733527+579.4284674907497j,3666.8455829693576+386.689400852591j,4392.825706021373+51.3609453947585j,5137.456711054055-259.2209380436804j,5663.6298115328045-1061.860651723578j,6055.761339193462-1831.7238374650246j,6423.75677124504-2517.939234779975j,6661.95154003014-3246.217874063181j,6680.729893914995-3983.668359928461j,7031.010730532405-4580.430204541473j,6351.205735074559-5239.510750783809j,6077.131110885565-5716.099689629182j,6131.529852342877-6194.9841801604325j,5344.865075350233-6367.86733951996j,5148.448582339698-6653.01351564548j,5023.491059682817-6928.166780300626j,4294.051651900332-6759.06595135204j,4292.932956431347-7037.99249818556j,3996.190962382476-7044.162027585476j,3652.624450922439-6942.8556784737075j,3560.892081984902-7064.155148314374j,3564.1665924314807-7278.986650346742j,3243.165795134948-7086.4813924635055j,3040.824002840588-6984.072203473622j,2800.01000892337-6790.56318475569j,2789.136196361286-6925.54553182869j,2727.5279482219257-6971.939502712972j,2589.8136634305642-6873.6240802218945j,2316.386468587082-6494.092551002406j,2231.0871277336987-6437.937389104647j,2346.4060502802986-6768.251131859284j,2178.9248159207777-6520.146089475296j,2198.924854824962-6667.605329110939j,2141.6507288728662-6629.371883872808j,2044.6777307339244-6497.813131023731j,2124.181774209832-6764.514811867884j,2094.2898925979425-6773.621759540458j
8090872.129,1736.8030080968958+526.8158195007843j,2300.5171501416144+600.2561541695461j,2957.629133631164+571.0569714232593j,3675.1826600737463+372.2955373631704j,4398.743957376291+29.813446843455086j,5140.406864905603-287.12875928168677j,5655.368156720839-1096.6434577048342j,6035.525452273046-1869.2587546910665j,6392.952158003477-2555.7919549071557j,6620.1897238951215-3281.5418589343676j,6628.6602416131955-4012.695675310465j,6971.317842407629-4606.961848333223j,6285.873767695305-5250.277730432841j,6009.136804298333-5717.248100910046j,6060.146602105331-6190.470588322893j,5278.158604692702-6351.040158565873j,5082.545076278122-6630.011332132017j,4958.183974545915-6900.121921928546j,4237.185898309555-6724.73548769172j,4235.921403244401-7000.319033665004j,3943.0414819792427-7003.345505626905j,3604.2358605165177-6899.889512542786j,3513.901943372073-7019.030279339351j,3517.286751945067-7231.569787374628j,3201.009767813243-7038.494341806526j,3001.7408309425327-6935.63418429585j,2764.5394700597426-6742.391009163725j,2754.0254869364203-6875.949371397327j,2693.4774566198685-6921.454353846828j,2557.896119215682-6823.241787605464j,2288.4749603923938-6445.830791173163j,2204.5581265873616-6389.818678722484j,2318.489722476613-6717.653234180525j,2153.447899525624-6471.029343631395j,2173.3571459558925-6617.176741963864j,2117.0369080048317-6579.130635555595j,2021.4341615051544-6448.035970252451j,2100.1391096538714-6713.011986803842j,2070.7790677064786-6721.866919897175j
8152604.372,1742.2466696056736+524.1916282901979j,2307.591253998794+595.5778322948668j,2966.029887580115+562.5511565858804j,3683.409251472353+357.7128947387296j,4404.419845809109+8.056418637788326j,5142.98933421872-315.2362146529056j,5646.546584120988-1131.444758952824j,6014.650617878584-1906.5689608485739j,6361.516218332843-2593.20145424372j,6577.887937041471-3316.204073374309j,6576.241240503608-4040.8816413896357j,6911.375334708853-4632.540122350082j,6220.67258582918-5260.104558953876j,5941.48188529214-5717.520326122449j,5989.224970261546-6185.106900420555j,5212.079514026267-6333.600008521449j,5017.340465193978-6606.503115945943j,4893.6241451306305-6871.659715725539j,4181.048174716929-6690.20074962362j,4179.658672488838-6962.491841100109j,3890.6162847577452-6962.472750700929j,3556.5248306213407-6856.957554156967j,3467.5772889162777-6973.986481457745j,3471.074955361063-7184.266557128409j,3159.459596160482-6990.680192702737j,2963.2204623277357-6887.4061492642395j,2729.578863175978-6694.4598516620235j,2719.4187913322885-6826.61359139113j,2659.9143967596456-6871.248155899995j,2526.4327530866194-6773.1541347712855j,2260.9554145265274-6397.8708376935j,2178.398389435614-6342.009738560308j,2290.962133168777-6667.380832209355j,2128.321300528726-6422.238335139162j,2148.139470277669-6567.08536110768j,2092.7570106322837-6529.230515604804j,1998.5028931160205-6398.60010317549j,2076.4185021949766-6661.864717746377j,2047.5809121247578-6670.471887366817j
8214807.624,1747.7000021911065+521.5138909225809j,2314.667336040631+590.8138345044079j,2974.4003789098224+553.9098519843196j,3691.5214851104647+342.941088950539j,4409.847614720637-13.907944978351654j,5145.197511704525-343.5381152765474j,5637.16195304795-1166.252861191204j,5993.140522531303-1943.639668413043j,6329.459130814495-2630.1533111002514j,6535.062603728852-3350.1935529501593j,6523.493562829975-4068.222018860193j,6851.205980996724-4657.164552867414j,6155.621059674357-5269.001440049415j,5874.180876353759-5716.931197743541j,5918.777007670606-6178.910375282441j,5146.631855639644-6315.564619830151j,4952.835381314542-6582.506236721447j,4829.809668863056-6842.796845684295j,4125.632868217419-6655.474488053727j,4124.138085915525-6924.522981668699j,3838.9075965636366-6921.553649128954j,3509.483078642568-6814.067352816558j,3421.9095236038074-6929.030244784847j,3425.5222986284552-7137.082852226208j,3118.50672436874-6943.042970946536j,2925.254695581486-6839.390941256777j,2695.1205659131806-6646.771404167016j,2685.308508976754-6777.539488852697j,2626.8313520374386-6821.321714263047j,2495.4165977301172-6723.361321753993j,2233.8217846142024-6350.21215692393j,2152.602218945781-6294.509710113054j,2263.817283272347-6617.433029155707j,2103.5396230095484-6373.771816549164j,2123.266441170077-6517.3297796997285j,2068.8059151743346-6479.669940086436j,1975.8791524100488-6349.503743485051j,2053.015038792429-6611.071148356914j,2024.690672402302-6619.434678482675j
8277485.478,1753.1626462326278+518.7819237953624j,2321.744571125756+585.9631712262051j,2982.7386649317086+545.1319013031783j,3699.5154292942707+327.97980909020526j,4415.021490541529-36.07728724662459j,5147.024852758723-372.02904774883683j,5627.211438407565-1201.055898838074j,5970.999313502054-1980.456152557882j,6296.7915219280485-2666.6334092380816j,6491.730445363526-3383.4998617331494j,6470.437898306268-4094.7132103359954j,6790.832417480791-4680.8353407923405j,6090.7375880717955-5276.978991175138j,5807.24774329905-5715.495746768456j,5848.814180464833-6171.898350808064j,5081.819224495024-6296.95155631258j,4889.030079319698-6558.037813554022j,4766.738336720378-6813.549696586386j,4070.9342275198296-6620.569145724582j,4069.3528651111483-6886.42420329408j,3787.907611029931-6880.597798245084j,3463.10234486427-6771.226208986443j,3376.890100048301-6884.167828895762j,3380.6199408148086-7090.024343981801j,3078.142682297565-6895.5865256247125j,2887.8354250375573-6791.591256712376j,2661.1570555925746-6599.327243764798j,2651.687142743683-6728.728255121949j,2594.2210108418467-6771.6757411618j,2464.840788506339-6673.863472844253j,2207.068117408654-6302.854164135303j,2127.1640070139265-6247.317693770569j,2237.0492678653854-6567.808885061034j,2079.0975572158804-6325.628509965922j,2098.7327582821754-6467.908563094342j,2045.178582436198-6430.447302927871j,1953.558243933474-6300.745089669447j,2029.9238860306448-6560.629406928604j,2002.1036725726738-6568.7532982702305j
8340641.555,1758.6342292944396+515.995038066355j,2328.8221092567446+581.0248501892805j,2991.042756662512+536.216164136549j,3707.3870935326195+312.82882013006963j,4419.935687283165-58.44908591629681j,5148.4648834630725-400.70337321108514j,5616.692539446798-1235.8418450027375j,5948.231598094133-2017.0037688883192j,6263.524454603909-2702.6279548859948j,6447.908459164744-3416.113101924173j,6417.094929901054-4120.352256487073j,6730.277119397562-4703.553350700644j,6026.04009055956-5284.048221993127j,5740.695897085488-5713.229181714602j,5779.347377270176-6164.088224478051j,5017.644771408468-6277.778205395012j,4825.924449560296-6533.114709581199j,4704.407646583893-6783.934352062563j,4016.946372536148-6585.496860265536j,4015.2961402201327-6848.206944789217j,3737.6084958915476-6839.614511540811j,3417.3743962694352-6728.441179352218j,3332.51052152319-6839.405268285816j,3336.3591068913356-7043.0964881882755j,3038.359086703665-6848.314534149054j,2850.9546409892214-6744.00964988543j,2627.6809087811303-6552.12883623934j,2618.5472980912864-6680.180978980639j,2562.076165407214-6722.310858434431j,2434.6985624421895-6624.660639297232j,2180.6885518849394-6255.796225819472j,2102.0782338097265-6200.432750829612j,2210.652274708782-6518.507418325999j,2054.9898781171432-6277.807108197156j,2074.533206385886-6418.820250367424j,2021.8700548623915-6381.560977806532j,1931.535548612842-6252.322325831923j,2007.1402890870802-6510.5376077046485j,1979.8153128228923-6518.425741004596j
8404279.504,1764.1143658275537+513.1525397535282j,2335.899075093376+575.9978768081543j,2999.310618332858+527.1615172439701j,3715.1324294776095+297.48796572991915j,4424.5844112749555-81.02065042705627j,5149.511208758879-429.5552266389558j,5605.603088230034-1270.5985217942975j,5924.8424421961945-2053.267971107775j,6229.669415596953-2738.1234936044516j,6403.6138965911105-3448.023922382932j,6363.485310207485-4145.136831035008j,6669.562377955684-4725.320099012402j,5961.545999999751-5290.220512898377j,5674.538196830466-5710.146868079943j,5710.38691641932-6155.497434478354j,4954.11121584951-6258.061768899155j,4763.518032063258-6507.753527384086j,4642.814816477578-6753.966593154762j,3963.6633036328726-6550.269467410661j,3961.960958430665-6809.882340175314j,3688.0023990167883-6798.612823833123j,3372.291030761352-6685.719082470621j,3288.76234471539-6794.748377687513j,3292.7310897577254-6996.304530341547j,2999.147642351306-6801.2305071906j,2814.604429807915-6696.64853699297j,2594.684801038159-6505.177539777228j,2585.88168241759-6631.898649977202j,2530.3897111688-6673.227600806623j,2404.983257120728-6575.752801865234j,2154.677317677275-6209.037661113029j,2077.3394663804597-6153.853904900979j,2184.620583172878-6469.527607689099j,2031.2114444592014-6230.3062765197465j,2050.66265429182-6370.063355874758j,1998.8754549533726-6333.009318808516j,1909.8065225683963-6204.2336226623665j,1984.6595705971604-6460.793851980839j,1957.8210683172754-6468.449991122081j
8468403.003,1769.602656861467+510.2537298516243j,2342.974567459836+570.881254592897j,3007.540166912687+517.9668558572569j,3722.7473319739793+281.95717105379157j,4428.961866087891-103.78911916653284j,5150.157520772584-458.5785164518188j,5593.941257669953-1305.3136112577013j,5900.837367966071-2089.2343287628273j,6195.238302410939-2773.1069262631054j,6358.8642415790855-3479.22352606612j,6309.629637802309-4169.06523493646j,6608.710278332199-4746.137741189026j,5897.272256807272-5295.507593512265j,5608.786952787179-5706.264308289527j,5641.942554199067-6146.143441494714j,4891.220858783254-6237.819254459599j,4701.81002962767-6481.970604699973j,4581.956797141142-6723.661897144896j,3911.0789106190514-6514.898504403832j,3909.340291812432-6771.461222913181j,3639.081454356183-6757.601496565736j,3327.8440805607424-6643.066503936909j,3245.637182522759-6750.202757493136j,3249.727252403258-6949.653511023209j,2960.5001423170706-6754.337792890279j,2778.776974155971-6649.510200436168j,2562.1615061811544-6458.474608112891j,2553.683104531358-6583.8821618344955j,2499.154645875853-6624.426418856918j,2375.68830961947-6527.139873329895j,2129.0287341961475-6162.577744017613j,2052.942357530271-6107.580143593453j,2158.9485628804155-6420.8683937834585j,2007.7571972590968-6183.124653624206j,2027.1160532315855-6321.636369998661j,1976.1899841112104-6284.790661635988j,1888.3666959804-6156.477138419517j,1962.477129016802-6411.396228423204j,1936.1164879258306-6418.824023950045j
8533015.754,1775.098689695515+507.2979044504729j,2350.0476588531274+565.6739855725289j,3015.7292716655056+508.6310950122385j,3730.227640215713+266.2364456178535j,4433.062257642763-126.75145687844669j,5150.397607275472-487.7669244842731j,5581.705569206832-1339.9746666515744j,5876.2223507678755-2124.888544853303j,6160.243409289946-2807.5655245911885j,6313.6771882947705-3509.7036765995945j,6255.548434697654-4192.136389305935j,6547.742678050325-4766.009058256342j,5833.235303405907-5299.921521374272j,5543.4539308258345-5701.597122139507j,5574.0234932624935-6136.043711142017j,4828.975595888524-6217.067467644453j,4640.799321035092-6455.782010728063j,4521.830284799248-6693.03543695996j,3859.186981325506-6479.395213502975j,3857.427045324711-6732.954130507822j,3590.8377874590037-6716.589023016004j,3284.0254156599717-6600.4898016850075j,3203.1267065503507-6705.77379900718j,3207.3390299060925-6903.148271188967j,2922.408469040622-6707.639581739633j,2743.464552858969-6602.596792663278j,2530.1038958794984-6412.021193982018j,2521.9444735735815-6536.132315206799j,2468.3640683924323-6575.907681561794j,2346.8072553891816-6478.821700902021j,2103.7372093273043-6116.41570504017j,2028.8816445689304-6061.610419985061j,2133.6306725199165-6372.528680859876j,1984.622158609036-6136.260852928732j,2003.888435863906-6273.537760723835j,1953.8089213357339-6236.903324537456j,1867.2116719673134-6109.05101988804j,1940.5884378826188-6362.342814650955j,1914.6971931486755-6369.545806665629j
8598121.493,1780.6020375845064+504.28435486385314j,2357.117394948252+560.3750707412269j,3023.875753721472+499.15317093650367j,3737.5691390151824+250.32588615678443j,4436.87979950199-149.90445220402478j,5150.225360274017-517.1139062722459j,5568.894900057532-1374.56912417058j,5851.003815204595-2160.216473468761j,6124.697412628071-2841.4869459628053j,6268.070618923028-3539.456703661842j,6201.2621236199275-4214.349827698998j,6486.68118653228-4784.937442429981j,5769.45108021631-5303.47466069909j,5478.550356974094-5696.161027764749j,5506.6383916358045-6125.215697061045j,4767.376930175712-6195.8230045395285j,4580.484474174474-6429.203542960108j,4462.431733654052-6662.102080968921j,3807.9812101851153-6443.770545783437j,3806.214064013724-6694.371308897687j,3543.2635208328566-6675.583633568688j,3240.826947200639-6557.995111323031j,3161.222649305832-6661.466689512625j,3165.5579310496314-6856.793457179503j,2884.864594854096-6661.138910985243j,2708.65954084312-6555.9103400654j,2498.5049390449954-6365.818352317115j,2490.658798659585-6488.649821180734j,2438.011178138289-6527.671679521089j,2318.3337273695242-6430.798068850377j,2078.79723829108-6070.550732974398j,2005.1521482468156-6015.943654275416j,2108.6614583928167-6324.5073380828j,1961.8014306681148-6089.713464088712j,1980.974914931839-6225.765974643663j,1931.7276222967482-6189.34560973155j,1846.3371250859548-6061.953402722429j,1918.9890442396236-6313.631677534659j,1893.5588768403754-6320.613298913172j
8663723.979,1786.112259420365+501.21236776648107j,2364.182794102586+554.9835105240908j,3031.977385678938+489.5320424732305j,3744.7675601863616+234.2256795196829j,4440.408718340474-173.24471539256461j,5149.63478473194-546.6126916048895j,5555.5084899658805-1409.0843151729182j,5825.188630396322-2195.204137215199j,6088.613355659629-2874.8592475405676j,6222.062581238212-3568.4755073894457j,6146.791006517482-4235.705687200526j,6425.54714552972-4802.926882024947j,5705.935022310645-5306.179661351794j,5414.086923052933-5689.971823153967j,5439.795372133825-6113.6768246774245j,4706.425985040774-6174.1022450299315j,4520.863758846852-6402.250724447209j,4403.757367448196-6630.876392879348j,3757.455206018675-6408.035164801475j,3755.694140447743-6655.722717232384j,3496.3507788386414-6634.59330084044j,3198.2406304641854-6515.588351270102j,3119.9168064632586-6617.286417443003j,3124.37554023781-6810.593526014031j,2847.8605822918344-6614.838668820519j,2674.354409081296-6509.452746861976j,2467.3577012154924-6319.867043390504j,2459.81918779408-6441.435303924578j,2408.0892738136986-6479.718627306844j,2290.2614544180287-6383.068700248998j,2054.203402497143-6024.981976618825j,1981.748771325024-5970.578734898471j,2084.03555350394-6276.803201504341j,1939.2901942687413-6043.481053931215j,1958.370682079565-6178.319438161598j,1909.9415177534283-6142.11580384015j,1825.738800652608-6015.1824129459j,1897.6745677464078-6265.260874442034j,1872.6973021524914-6272.0244536792925j
8729827.002,1791.6288994086317+498.081225341635j,2371.2428468611497+549.498305261096j,3040.0318912397224+479.76669253017246j,3751.818584050092+217.9361055557074j,4443.643259596421-196.76867614347833j,5148.620007371391-576.2562855557187j,5541.545947535311-1443.507478681687j,5798.784104432758-2229.8377444887174j,6052.004632517062-2907.6708996977986j,6175.671266164523-3596.7535617037274j,6092.15524327834-4256.204698818288j,6364.361610097323-4819.981945803549j,5642.702057059948-5308.0494380377095j,5350.073792462572-5683.045368209856j,5373.502032402291-6101.444475656433j,4646.123517063905-6151.921346604354j,4461.935159255749-6374.93880147981j,4345.803191667367-6599.372632349325j,3707.6025000599193-6372.199450655777j,3705.860021280511-6617.018032365404j,3450.0916925970914-6593.6257449570385j,3156.2584676663614-6473.27522781266j,3079.2010388767494-6573.237777401671j,3083.78351891927-6764.552750296498j,2811.3885847090787-6568.741598854152j,2640.5417243546367-6463.225798760603j,2436.655343903194-6274.168135883058j,2429.418847250502-6394.489303804929j,2378.5917524782108-6432.048666167366j,2262.584260673124-6335.633259788265j,2029.9503682986374-5979.708546311615j,1958.6664977285477-5925.51452036272j,2059.7476759488877-6229.415075034204j,1917.083707714558-5997.5621675806115j,1936.0710065775459-6131.196558483425j,1888.4461127203867-6095.212179330122j,1805.4125132873132-5968.736167257787j,1876.640699315566-6217.228453752463j,1852.1083012220893-6223.77721775653j
8796434.383,1797.1514867432418+494.8902054341549j,2378.296515457944+543.9184557193903j,3048.0369448648244+469.8561295988501j,3758.7178410585043+201.45754003000064j,4446.577693293193-220.47258166420548j,5147.175285574458-606.0374698047257j,5527.0072559979435-1477.8257743764968j,5771.7979780195155-2264.103706533151j,6014.884971844438-2939.9107985697283j,6128.914985272609-3624.2849166328233j,6037.37483108978-4275.848177039418j,6303.1453309336175-4836.107766569887j,5579.766602422793-5309.09714976547j,5286.520606891841-5675.397567390399j,5307.765454902625-6088.535972984246j,4586.4699286886-6129.296238696317j,4403.696386575064-6347.282741804616j,4288.565004828224-6567.6047556744j,3658.416553253004-6336.273503914642j,3656.7044141355864-6578.266653761948j,3404.4784046933173-6552.688438844838j,3114.872510798132-6431.061240274043j,3039.0672745015663-6529.325375144375j,3043.773606748819-6718.675222918444j,2775.440846440284-6522.850304131149j,2607.214148878802-6417.231166457666j,2406.3911239295026-6228.722409882552j,2399.451080548048-6347.812280002153j,2349.5121086693025-6384.6618667135635j,2235.296064201054-6288.49135565826j,2006.0328859784163-5934.729515708418j,1935.9003910622887-5880.749840172237j,2035.792627969693-6182.3417322454825j,1895.1773058313815-5951.955329899986j,1914.071234308135-6084.395724942121j,1867.2369849812299-6048.632994969461j,1785.3541459329226-5922.612773989793j,1855.883200073718-6169.532455779055j,1831.7877742964597-6175.869532808754j
8863549.97,1802.6795352748734+491.6385817169204j,2385.3427333233244+538.2429636169209j,3055.9901714725547+459.79938928555345j,3765.460913545592+184.79045753958343j,4449.206320035728-244.35249485476908j,5145.295016358921-635.9488043308402j,5511.892778518119-1512.026295823216j,5744.238417367881-2297.988654199036j,5977.26841963502-2971.568278010362j,6081.812148378737-3651.064199568389j,5982.4695848086585-4294.638008483541j,6241.9187372350425-4851.31002432957j,5517.142566403143-5309.336179582981j,5223.436493159759-5667.044352910066j,5242.592217347133-6074.968566720567j,4527.46528086762-6106.242617578187j,4346.14489089073-6319.297233111865j,4232.038409544044-6535.586416803068j,3609.89076360157-6300.267149813593j,3608.2199936762518-6539.477708122217j,3359.503073201215-6511.788613184157j,3074.074863996095-6388.951685882674j,2999.5075098795623-6485.553632237155j,3004.3376231508364-6672.964862126533j,2740.009703225032-6477.1672513970225j,2574.3644402885557-6371.4704094661665j,2376.55839266335-6183.530559736935j,2369.909287678147-6301.404613353639j,2320.8439333107244-6337.558231319612j,2208.390875816457-6241.642541598806j,1982.4457883839377-5890.043923047949j,1913.4455936808338-5836.283496448237j,2012.1652947312934-6135.58191775701j,1873.5663985739925-5906.6590462510485j,1892.3667863751232-6037.9153097181625j,1846.3097842436396-6002.37649716338j,1765.5596486193322-5876.81033363035j,1835.397900194972-6122.170913467764j,1811.7316883772196-6128.29933564641j
8931177.638,1808.2125431769205+488.3256238649834j,2392.3804045867064+532.4708321793244j,3063.889146165276+449.59553590013485j,3772.043337607452+167.93543441611388j,4451.523477167622-268.404292745142j,5142.973745402876-665.9826295217182j,5496.203262876152-1546.096084155598j,5716.114006196841-2331.479454513601j,5939.169321845697-3002.6331205166543j,6034.381241167381-3677.086615544322j,5927.459117724282-4312.576639937644j,6180.701920880563-4865.594928836306j,5454.843347122302-5308.780114654786j,5160.830071094097-5658.001668566468j,5177.988403677591-6060.759420454157j,4469.1093054599005-6082.775941728012j,4289.277873200994-6290.996682024394j,4176.218823658661-6503.330968798922j,3562.01847308702-6264.189942453846j,3560.399407957355-6500.660054382207j,3315.1578761650712-6470.933261799429j,3033.857686112841-6346.951664857583j,2960.5138121421487-6441.926791179314j,2965.4674682712157-6627.425416073903j,2705.087582077387-6431.694774805814j,2541.9854509935576-6325.944979261422j,2347.150595373408-6138.593196988033j,2340.7869642261303-6255.2666090271305j,2292.580912729565-6290.737696586162j,2181.8627981312247-6195.086319154019j,1959.1839900436696-5845.650772988987j,1891.2973254756002-5792.114265109138j,1988.860642836764-6089.134348187513j,1852.2464699035324-5861.671803574092j,1870.9531579925253-5991.753668919585j,1825.6602308246474-5956.440920548517j,1746.0250376063327-5831.326939882529j,1815.1806976183386-6075.141852859001j,1791.9360761913103-6081.0645589634405j
8999321.297,1813.7499926071146+484.9505977406903j,2399.4084035859205+526.601066709758j,3071.731393993981+439.2436640832116j,3778.460605111585+150.89315164429112j,4453.523545091402-292.6236650974361j,5140.206176112296-696.1310686533311j,5479.939845625908-1580.0221419779928j,5687.433737102512-2364.5632267588926j,5900.602306305811-3033.095567516868j,5986.6408031248475-3702.3479464256347j,5872.362823148826-4329.667065663698j,6119.514621213264-4878.969201786045j,5392.881833576201-5307.442726696721j,5098.7094611251-5648.285454109384j,5113.959615118288-6045.925598398843j,4411.401417628778-6058.91142773114j,4233.09229719897-6262.39521347309j,4121.101490502502-6470.851465317182j,3514.792974234594-6228.051169015643j,3513.235283953177-6461.8222883894705j,3271.435015274482-6430.129146610513j,2994.213192778976-6305.066085148125j,2922.0783200298656-6398.448919724455j,2927.1551242256555-6582.0604676484j,2670.6670017246142-6386.435080159803j,2510.070127910909-6280.6562227867125j,2318.161270360277-6093.910853010695j,2312.077700507625-6209.398499166316j,2264.716827491053-6244.200135533677j,2155.7060243135-6148.822139530129j,1936.242485732523-5801.549037671655j,1869.4508826975496-5748.240897048716j,1965.873719521529-6042.997713997298j,1831.213076815187-5816.992071645267j,1849.8259174099217-5945.909143648789j,1805.284114541236-5910.824488839244j,1726.7463940735797-5786.160679963621j,1795.2275573295983-6028.443294359999j,1772.397035288082-6034.163132225092j
9067984.882,1819.2913493661626+481.51276558858797j,2406.4255743754447+520.6326751890288j,3079.5143897628686+428.74290047021964j,3784.708165841125+133.66439776030285j,4455.2009537409795-317.00611324837826j,5136.987178707173-726.3860307813576j,5463.104055652201-1613.7914475563764j,5658.207002130814-2397.2273582223734j,5861.582264463097-3062.946328617937j,5938.609405482908-3726.8445492117617j,5817.199856887508-4345.912814022325j,6058.376211032459-4891.440058549353j,5331.270407340487-5305.337952785891j,5037.082293065912-5637.911630273778j,5050.51098119782-6030.484053099399j,4354.340728232206-6034.664046710126j,4177.584900493536-6233.5066703103785j,4066.6814895075354-6438.160662628177j,3468.2075165647434-6191.859854124236j,3466.720233205982-6422.972747831544j,3228.3267198029207-6389.38280287218j,2955.1336585130584-6263.299667259473j,2884.1932456201066-6355.12391582786j,2889.392655476452-6536.8734385227235j,2636.7405722967533-6341.390248399848j,2478.6115120646464-6235.605385780533j,2289.5840482055373-6049.483981740778j,2283.775180491859-6163.80044523427j,2237.245551575909-6197.94536014701j,2129.914836914303-6102.849405462249j,1913.6163496782378-5757.737658572234j,1847.9016368409907-5704.662119340439j,1943.1996510967595-5997.170680233236j,1810.4618480363-5772.618303795529j,1828.9807046948345-5900.3800608222755j,1785.1772936084922-5865.525415640965j,1707.7198631980805-5741.309635478912j,1775.5345099094657-5982.0732528551j,1753.1107267034467-5987.592981822458j
9137172.362,1824.8360625524183+478.0113862419959j,2413.430730238696+514.5646688973721j,3087.235557875741+418.0924053923248j,3790.781429776534+116.25007173019479j,4456.550189202638-341.5469491608192j,5133.311799307653-756.7392140448827j,5445.697817089507-1647.3909693012338j,5628.443582560226-2429.4595195789384j,5822.124332530827-3092.176590157323j,5890.305629538287-3750.5733533055954j,5761.9891203099305-4361.317933560922j,5997.305683397546-4903.015189600761j,5270.020944974131-5302.47987658591j,4975.955714376456-5626.896084331667j,4987.647171452243-6014.4516138638855j,4297.926055475211-6010.048521027182j,4122.752205934409-6204.344613402285j,4012.953745940579-6405.271021612432j,3422.2553128782156-6155.624764324087j,3420.8468571313165-6384.119517119174j,3185.8252498069924-6348.70054399055j,2916.611418583626-6221.656948919643j,2846.850875231995-6311.95551190283j,2852.172210433073-6491.867594312879j,2603.300995529446-6296.562239567365j,2447.6027380050627-6190.79361587158j,2261.4126510423275-6005.3129623699315j,2255.873181013715-6118.47254063591j,2210.1610511296994-6151.973123362053j,2104.483606905751-6057.167473307229j,1891.3007340576507-5714.215547358091j,1826.6450336053645-5661.376636500088j,1920.833642121356-5951.651888229191j,1789.98848294035-5728.548937897849j,1808.413230587902-5855.164734032292j,1765.3356936492057-5820.541905365864j,1688.9416530969283-5696.7718830146305j,1756.0976505861893-5936.029738534395j,1734.0733741238257-5941.352031977427j
