Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
9858755.983,4313.125516555787+1587.0109186542409j,5923.0132028565395+1655.3504218622309j,7853.4741157257595+1312.4398354282005j,9951.504194481637+274.4412510054766j,11805.800745323093-1681.0153559637722j,12799.243524295012-4429.165775738065j,12513.194375924224-7341.577795885845j,11131.085343200655-9658.763664984623j,9251.369332128743-11032.828811461613j,7398.016250353223-11576.058834182022j,5820.549847360268-11571.039604820344j,4567.931002281731-11264.51412683678j,3602.207575400405-10816.789329884557j,2864.1864276788842-10318.460714762929j,2299.166571573841-9816.591130356761j,1863.566697552129-9333.807088119214j,1524.6076237999403-8879.73506694135j,1258.1671149761771-8457.33766707003j,1046.6008095692232-8066.280996876848j,876.9606182568084-7704.724636761452j,739.6783587707795-7370.236081144632j,627.621750666244-7060.249859074685j,535.4222723506855-6772.2908494129715j,458.99863060498114-6504.07252886519j,395.2175936249047-6253.530736405271j,341.6509279969963-6018.8251645203545j,296.39973782406184-5798.325664415002j,257.9663513050389-5590.592346708753j,225.16000565880887-5394.35409985618j,197.02676385666288-5208.48780218408j,172.7969611601851-5031.999251588253j,151.84544867426737-4864.006174433981j,133.6612630500229-4703.72334076441j,117.82430037295173-4550.449651033198j,103.98723876196169-4403.5569933012375j,91.86142627429172-4262.480652398037j,81.20578793680104-4126.711059863966j,71.81804865024505-3995.7866917938636j,63.52774517801479-3869.2879441416144j
9933976.937,4328.757390601231+1583.9002386979448j,5945.52602648412+1644.2946817700222j,7881.645179331691+1285.381723265189j,9976.958161281964+221.08272958838927j,11808.796511202441-1765.477007903942j,12755.451404552954-4530.837808289317j,12415.221806797328-7427.9038715396555j,10998.401596974416-9702.311125602628j,9112.544217643608-11028.868081467692j,7272.1339494274725-11535.757697887153j,5714.596280878291-11508.458392928973j,4481.784836438693-11190.446790721753j,3533.045730160111-10738.058955834462j,2808.719318764853-10238.967681775459j,2254.4703434042676-9738.414634848898j,1827.2797647130894-9257.97189985918j,1494.8955055370411-8806.67833794397j,1233.6253691304587-8387.177819878378j,1026.1569820663417-7998.969211488735j,859.7929634981213-7640.128886436496j,725.1531445619993-7308.187413123977j,615.2463262937956-7000.567564399137j,524.8103610818665-6714.795782498217j,449.84471924023785-6448.593798516178j,387.27797996286023-6199.908706383158j,334.72961554581616-5966.91242478448j,290.33786258297584-5747.986915120611j,252.6341933354165-5541.703729194318j,220.45090397604315-5346.802275761533j,192.85244303795116-5162.168948204198j,169.08391317552292-4986.818060194953j,148.532109756434-4819.874906620165j,130.6957943354995-4660.560951592453j,115.1628306420842-4508.18099458993j,101.5924635306724-4362.112105864482j,89.7014837062826-4221.7941086847j,79.25335130746853-4086.7213953320334j,70.04958936408391-3956.4358834482236j,61.92293097842197-3830.5209422660155j
10009771.82,4344.465725913209+1580.6834827044304j,5968.117817795717+1632.9815355439255j,7909.7671358837815+1257.8050017352778j,10001.906907514283+166.94130944566905j,11810.432146836525-1850.5604685550575j,12709.622063294995-4632.083540671418j,12315.631007390622-7512.365426568583j,10865.44458924078-9743.33613387923j,8974.677403637523-11022.755836062854j,7147.811423802134-11494.103551018448j,5610.297074816452-11445.255957942563j,4397.140928242404-11116.271342209031j,3465.15869027847-10659.536229765496j,2754.3029197836468-10159.860969826892j,2210.6312249380667-9660.71740912045j,1791.6914474107841-9182.657946111613j,1465.7550971174755-8734.155359756518j,1209.5544480099193-8317.547657820762j,1006.1037454030736-7932.174023844487j,842.9518108112835-7576.032032731798j,710.9029139699264-7246.617877909337j,603.104170162557-6941.344034050421j,514.3976839182776-6657.739320707172j,440.86206483704416-6393.534157220184j,379.4864565213972-6146.68710229722j,327.9370754664485-5915.382379472943j,284.3885444558343-5698.014063154951j,247.4008965323314-5493.165106519331j,215.82902767494699-5299.585376101752j,188.75540793161932-5116.170706844217j,165.43961665977884-4941.9438506317965j,145.28015978080526-4776.037593143337j,127.78533461704274-4617.680016767537j,112.5508185133065-4466.181747102222j,99.24229687267412-4320.924966858114j,87.58189908578116-4181.35397105662j,77.33753429813359-4046.967048762668j,68.31445199878738-3917.3094974215364j,60.34852169839495-3791.967599438447j
10086145,4360.250704908878+1577.3587865676748j,5990.787108197796+1621.4067270652072j,7937.832263134232+1229.7031742065997j,10026.329720478714+112.01622969346371j,11810.680171599033-1936.2403941526854j,12661.757597338947-4732.846731247933j,12214.476355298146-7594.920272044274j,10732.283223622648-9781.848999851562j,8837.809795410405-11014.538129870652j,7025.056343814513-11451.146215381174j,5507.640023943751-11381.470271751743j,4313.979442080284-11042.012041743797j,3398.525721390799-10581.234757979288j,2700.918398265995-10081.147022454417j,2167.6330881430763-9583.501395297199j,1756.7882795139508-9107.864445594263j,1437.1752602082533-8662.163751920561j,1185.9451504597419-8248.443895038108j,986.4334762194605-7865.891665733407j,826.4308116848573-7512.4300809345j,696.9223475930468-7185.523407456711j,591.1907959904917-6882.5752166414695j,504.1804323599764-6601.117480378503j,432.04741360528186-6338.889716022896j,371.84022644307856-6093.86214205105j,321.27088977584606-5864.231356240567j,278.5496816741174-5648.4035432036135j,242.26462473114003-5444.973014254997j,211.29276505576323-5252.700029116577j,184.73423765446998-5070.489789596626j,161.8628138541764-4897.373407514614j,142.08848119076345-4732.491081232079j,124.92888745737761-4575.077435351641j,109.98737269720603-4424.448848455973j,96.93593921368578-4279.992545762915j,85.50195320624093-4141.157227126727j,75.45768844261256-4007.445014082058j,66.61205063031963-3878.404521671898j,58.803986952530934-3753.624884778161j
10163100.9,4376.112496210203+1573.9242549280352j,6013.532347467475+1609.5659461635855j,7965.832579518192+1201.069772361302j,10050.205522264387+56.3072365566902j,11809.513549205345-2022.4902515363303j,12611.862138309589-4833.070869270747j,12111.813688862134-7675.528318737574j,10598.985410580091-9817.862353470908j,8701.98027797591-11004.261631236213j,6903.874910360972-11406.934852244201j,5406.612285234409-11317.138309999957j,4232.280452677058-10967.692291365569j,3333.126260127235-10503.167533993597j,2648.5471830411307-10002.831883724506j,2125.460075400794-9506.76828962987j,1722.5570418503116-9033.590473616548j,1409.1450703978592-8590.701056698459j,1162.7884562631136-8179.863210203556j,967.1387027325517-7800.1183596035025j,810.223744320493-7449.3190431465955j,683.2062321360186-7124.899950234096j,579.5018067020981-6824.257082925089j,494.1548732823137-6544.926302951024j,423.39757580515936-6284.656612358109j,364.33654760653934-6041.430070065657j,314.7286875426558-5813.455708715417j,272.8192131420633-5599.151814889256j,237.22357711757988-5397.124011559444j,206.84053530472517-5206.142885074696j,180.78753844284472-5025.1229282543445j,158.35227092799073-4853.103533929323j,138.9559776364485-4689.232234604468j,122.12547529540801-4532.750120770979j,107.47161877893659-4382.979250671435j,94.67260612919975-4239.311821852186j,83.46094051747275-4101.200871766572j,73.61317763525992-3968.152289730576j,64.94181056903308-3839.7179456883373j,57.288806611383635-3715.4897657038505j
10240643.97,4392.051254002117+1570.3779607236484j,6036.351901055509+1597.454828844692j,7993.759838985876+1171.898362981135j,10073.512878125373-0.18539446049835417j,11806.905741655024-2109.282316906406j,12559.941879388614-4932.699264547671j,12007.700205560806-7754.151638694752j,10465.617977794995-9851.391073714225j,8567.22572894956-10991.97353284865j,6784.271908786786-11361.517927732206j,5307.200420981882-11252.296057355685j,4152.023967891181-10893.33465313446j,3268.9399226176433-10425.346956652935j,2597.1709651963984-9924.921212189227j,2084.0965971315104-9430.51955224213j,1688.9847587155996-8959.834968645953j,1381.6538135459546-8519.764743302974j,1140.0755227793848-8111.802249243546j,948.2121017974383-7734.850320302352j,794.3245110960806-7386.694939266803j,669.7494582653624-7064.743471787735j,568.0328926095845-6766.3856260177845j,484.31734740096033-6489.161855002794j,414.90942444432926-6230.831009935116j,356.9727315238906-5989.387157119518j,308.30814394272136-5763.051816251071j,267.19511762682816-5550.255362486065j,232.27598752940662-5349.614680857275j,202.47078788826445-5159.910615916762j,176.91394312514333-4980.066874524293j,154.9067775143107-4809.131050972408j,135.88157356743295-4646.2579329813525j,119.37413909123543-4490.695000361169j,105.00269890578336-4341.769917428043j,92.45152806649011-4198.879783639899j,81.45816887856964-4061.48190648506j,71.80337791217178-3929.0858779887467j,63.303168166777795-3801.246759771234j,55.802470628702196-3677.5592070658786j
10318778.67,4408.067117373579+1566.717944735027j,6059.24404732998+1585.0689575660624j,8021.605525888133+1142.1825550707408j,10096.23000591252-57.46083620904635j,11802.830764268334-2196.5876770459786j,12506.005097435587-5031.6751392823935j,11902.194357343302-7830.754520940013j,10332.2465855938-9882.452214057816j,8433.581035068355-10977.721464875376j,6666.25076275625-11314.943181272947j,5209.390440532554-11186.978514104952j,4073.189950330221-10818.96086767844j,3205.946512348941-10347.784847983945j,2546.7716987190684-9847.420294482432j,2043.527329314035-9354.756416587248j,1656.0586943441363-8886.59673858702j,1354.6909821503423-8449.352211920963j,1117.7976815994195-8044.257627843041j,929.6464959733216-7670.083756567076j,778.7271360738157-7324.5537979082255j,656.5470184905902-7005.049955185447j,556.7798296266376-6708.956861574245j,474.6642677637252-6433.820228240451j,406.57989399708987-6177.409098577996j,349.74614225032605-5937.729700093009j,302.0069793292643-5713.01608362692j,261.67541296278887-5501.710694602845j,227.42012377002163-5302.441627487962j,198.1820019567221-5113.9999148563975j,173.11211060442548-4935.318399625179j,151.5251462591092-4765.452797341442j,132.86421383865763-4603.565071671359j,116.67393797593749-4448.909014858813j,102.57977147787048-4300.817823515142j,90.2719500707232-4158.693428279466j,79.4929593174271-4021.9973388230396j,70.02767723811132-3890.242784305804j,61.69557062632764-3762.9879542342205j,54.34447887485193-3639.830170310798j
10397509.54,4424.160209632319+1562.9422151329982j,6082.206974746956+1572.403861590629j,8049.360849930121+1111.9160073197213j,10118.33478660209-115.51768729862928j,11797.26324163224-2284.3762333136765j,12450.062170315003-5129.9417217948385j,11795.355743348358-7905.303521116125j,10198.93564751454-9911.064924683042j,8301.079112403184-10961.55341080617j,6549.813587835692-11267.25759693337j,5113.167840584981-11121.219703915633j,3995.7583377679134-10744.591872769328j,3144.1260272940835-10270.492470633168j,2497.331600830188-9770.334058541497j,2003.7372109018147-9279.479898612313j,1623.7663493630102-8813.874466818417j,1328.2462717785731-8379.460797676054j,1095.9464352821274-7977.225933957239j,911.4348506733378-7605.814872570069j,763.4257625491773-7262.891657237928j,643.5940050957603-6945.815401469981j,545.7384775292395-6651.966828000464j,465.19211827716845-6378.897539497108j,398.4059791602804-6124.387094125703j,342.65419532661656-5886.4540217864815j,295.82295833003053-5663.344940811368j,256.25815527076503-5453.514343842997j,222.6542869363147-5255.6014793481845j,193.97268576519306-5068.40749603558j,169.38072535096603-4890.87429387056j,148.2062123791594-4722.065628911696j,129.90286331947362-4561.150561067323j,114.02394891062791-4407.389117920562j,100.20201084664174-4260.1199542972045j,88.13313152030362-4118.749761022882j,77.56464579333613-3982.7441816822466j,68.28547529621432-3851.620016562329j,60.118475817263075-3724.93851863838j,52.914340973314495-3602.2996125897525j
10476841.11,4440.330637597086+1559.0487470252358j,6105.238778957455+1559.4550174020942j,8077.01674120452+1081.092435921007j,10139.804775961094-174.3539493739668j,11790.1784644102-2372.616708279297j,12392.125589206069-5227.442341902335j,11687.245000476823-7977.767504906737j,10065.748256091694-9937.2503717847j,8169.750929941692-10943.517626115536j,6434.961244904313-11218.507377676246j,5018.517644149509-11055.052682762884j,3919.7090625019605-10670.247821992823j,3083.458666489554-10193.480545084945j,2448.833152062435-9693.667086518457j,1964.7114411457037-9204.690805633276j,1592.09545727362-8741.666718097547j,1302.3095775040185-8310.08777435081j,1074.5134541224297-7910.703730163219j,893.5702713540057-7542.039869355684j,748.4146506637411-7201.704565848431j,630.8856081185277-6887.03583011283j,534.9047782404837-6595.411586577716j,455.89745226347566-6324.38993071178j,390.3847336317451-6071.761238298017j,335.6943567388548-5835.556470690899j,289.7538889560674-5614.034842652084j,250.9414381978429-5405.662866503841j,217.97681076197446-5209.090886546664j,189.8413761015966-5023.130094116538j,165.7184969085794-4846.731366290234j,144.94883322686152-4678.966418274528j,126.99650651600572-4519.0113262205505j,111.42326635181072-4366.132275618445j,97.86860702018006-4219.673305178333j,86.03434586491662-4079.045794603596j,75.67257496829501-3943.7194527223965j,66.57618328529294-3813.214584384996j,58.57135209534627-3687.0954409812275j,51.51157614105092-3564.964485830607j
10556777.96,4456.578490868445+1555.035481999621j,6128.337459846428+1546.217849193838j,8104.563845326206+1049.7056227272888j,10160.617217389317-233.96700428430918j,11781.552446788484-2461.276655343484j,12332.209965821567-5324.120527580551j,11577.923692060212-8048.117685210044j,9932.746113964626-9961.03165434689j,8039.625536312672-10923.662559845603j,6321.693393089555-11168.737922339336j,4925.424438028853-10988.509548809243j,3845.022069612266-10595.948103393064j,3023.92483597304-10116.759266479621j,2401.2590960204425-9617.423627245546j,1926.4354768214318-9130.389744906133j,1561.0339808856322-8669.971944134977j,1276.870990396082-8241.2303580159j,1053.4905729626182-7844.687555891644j,876.0460007497943-7478.754946191375j,733.6881750492057-7140.988583517841j,618.4171133622035-6828.707279398928j,524.2747541597116-6539.2872216186j,446.77689104803176-6270.293568901522j,382.5132689113443-6019.52779852837j,328.8641418995767-5785.033420748681j,283.7976217353055-5565.082268618711j,245.72339217158134-5358.152842256768j,213.38606097338982-5162.906521043033j,185.7866377299295-4978.164463909656j,162.1241594073228-4802.886444195883j,141.75188786848423-4636.152054335418j,124.14414719801425-4477.144306353776j,108.87100192449012-4325.135465941651j,95.57876537552666-4179.474881072225j,83.97488037113052-4039.578548648877j,73.81610597915693-3904.9201736421355j,64.89922371919236-3775.023498376664j,57.05367812568582-3649.4557068454033j,50.13571303428398-3527.8217358222637j
10637324.73,4472.903841071827+1550.9003276717303j,6151.500918504691+1532.687729433441j,8131.992518672627+1017.7494237931963j,10180.749055975008-294.35359121293953j,11771.361984463194-2550.3224712879187j,12270.332034362753-5419.920102642873j,11467.454195247805-8116.327652905356j,9799.989470404853-9982.433718751534j,7910.730089360037-10902.036779178272j,6210.008542095868-11117.993805213977j,4833.872409017778-10921.62145330487j,3771.6773341694447-10521.711358072158j,2965.505154148449-10040.338321088662j,2354.5924389490733-9541.607608452268j,1888.8950293750877-9056.577131911188j,1530.5701088013623-8598.788489089184j,1251.920794039054-8172.8857104927865j,1032.8697880723676-7779.1739296360665j,858.855416161115-7415.956301871364j,719.2408225192623-7080.7397819368725j,606.1839004431931-6770.825806758057j,513.8445065225649-6483.58984058558j,437.8271225747892-6216.604646107449j,374.78875312827034-5967.683067796571j,322.16111465431294-5734.881271140932j,277.9520488601547-5516.483722501387j,240.60218366836216-5310.9808738076335j,208.88043466118654-5117.045076307231j,181.80706284538184-4933.507380002038j,158.59647108807633-4759.336372763964j,138.61427666745493-4593.619441850802j,121.34480803473963-4435.546454385763j,106.36628410133648-4284.395678273769j,93.33170637432768-4139.521695805381j,81.95403587223063-4000.3450490502983j,71.99461021932896-3866.3433695516246j,63.25403023259684-3737.0437693729928j,55.56494271185089-3612.0162985698153j,48.78628959690934-3490.8683012255015j
10718486.06,4489.306741079101+1546.6411572281095j,6174.726954132434+1518.8599795079795j,8159.2928237555825+985.2177782768708j,10200.176953802376-355.5097837921119j,11759.584713012728-2639.71941184735j,12206.510648131502-5514.785285087935j,11355.899587357892-8182.373401243756j,9667.537063144606-10001.483271582263j,7783.089888449782-10878.688897101121j,6099.904104000478-11066.31875821452j,4743.845378626052-10854.418612259497j,3699.6548774791167-10447.555498772113j,2908.180456651574-9964.226902503782j,2308.8164490045183-9466.222648521816j,1852.0760620037222-8983.25319837312j,1500.6922518728784-8528.114594774717j,1227.4494611027148-8105.050942720044j,1012.6432540515267-7714.159350975837j,841.9920267936373-7353.640135969061j,705.0671898093265-7020.954245411589j,594.1814408910092-6713.387489138651j,503.6102137928387-6428.315574175689j,429.0449000504092-6163.319379328855j,367.20840989939825-5916.223364502526j,315.5828863052253-5685.096446037347j,272.2151033538794-5468.235732112695j,235.57601449928345-5264.14358657653j,204.45835966100344-5071.503266931178j,177.9012705375032-4889.155636339568j,155.13421383908604-4716.07801464396j,135.5349208777078-4551.365500978914j,118.59753023839127-4394.214736450788j,103.90825788918318-4243.909912871867j,91.12666528796416-4099.8107715777205j,79.97112652523703-3961.3423273590433j,70.20747112133702-3827.9860682298786j,61.64004739057304-3699.2724076569266j,54.104644628363225-3574.7741943712663j,47.46285291441919-3454.101112597827j
10800266.63,4505.787224202188+1542.2558089732315j,6198.013260874914+1504.7298704539057j,8186.454524738222+952.1047177189283j,10218.877306542072-417.4309673335225j,11746.199166427705-2729.431610513215j,12140.76677073386-5608.660785766797j,11243.323531732278-8246.233343806609j,9535.446065688397-10018.208690974116j,7656.728409107111-10853.667503166002j,5991.376444246969-11013.755655433662j,4655.326836485722-10786.930318921626j,3628.934782305373-10373.497728298116j,2851.9318006513654-9888.433727401207j,2263.914655372123-9391.27206802388j,1815.9647866829196-8910.41800003992j,1471.389039673185-8457.94840568977j,1203.447649928285-8037.7231179127175j,992.8032808064984-7649.640302599312j,825.4494711424743-7291.802650016759j,691.1619813587195-6961.628071516775j,582.4052962732953-6656.38842328344j,493.56813008808376-6373.460576392488j,420.4270406176029-6110.434010449864j,359.76951720060765-5865.145032246528j,309.12711465362395-5635.675394325668j,266.58475825686696-5420.3348490087565j,230.64312110886164-5217.637628351518j,200.1182939499439-5026.277828267361j,174.06790626793037-4845.106045847269j,151.7361927382768-4673.108249507281j,132.51276224590404-4509.387166831948j,115.90137321520157-4353.146131410889j,101.49608452210913-4203.675180335859j,88.96289192609402-4060.339138360918j,78.02547957092793-3922.5674201146767j,68.45408394793841-3789.845299453413j,60.056730502809295-3661.7064221558703j,52.67229245643847-3537.7263674098795j,46.164959070076904-3417.5170913308452j
10882671.18,4522.3453033597525+1537.742085878513j,6221.357424590744+1490.2926237748393j,8213.467083112657+918.4043757175145j,10236.826261363327-480.1118161123645j,11731.184835695964-2819.4221004667174j,12073.123461794878-5701.49190705206j,11129.790163453392-8307.888326074695j,9403.772039960317-10032.639936859267j,7531.667339955004-10827.02109744033j,5884.420931857777-10960.34650002832j,4568.299972421128-10719.184956966239j,3559.4972072002265-10299.554557864962j,2796.7404687287967-9812.96705105402j,2219.870847134258-9316.758900827414j,1780.5476611148426-8838.07142414592j,1442.6493170161734-8388.28797395567j,1179.9062011862297-7970.899254691551j,973.3423305599438-7585.613252188295j,809.2215144158262-7230.440048592378j,677.5200071328685-6902.757371697833j,570.851116368876-6599.824726033912j,483.71458364193916-6319.02102462667j,411.97042405880273-6057.944806173991j,352.4694062684554-5814.444439652701j,302.7915030696141-5586.6145893958155j,261.05902582686304-5372.777648175173j,225.80177388996057-5171.459668953899j,195.85872505720093-4981.365516083293j,170.30564135704338-4801.355440020505j,148.4012356090019-4630.423973645577j,129.5467626212115-4467.6813890089725j,113.25541422352431-4312.337630356275j,99.12894116146822-4163.688501075839j,86.83965037294173-4021.103833324548j,76.1164351021828-3884.017368227463j,66.7338555851083-3751.9180942341864j,58.503545443021224-3624.3428196358122j,51.267404426087616-3500.8697848902234j,44.89217300738302-3381.11314862432j
10965704.47,4538.980970218684+1533.0977551301546j,6244.75691955235+1475.543412353562j,8240.319653560948+884.1109979892992j,10253.99973619081-543.5462709187273j,11714.522227202833-2909.652839824903j,12003.60585719783-5793.224641121311j,11015.363975303126-8367.321630667364j,9272.568894255353-10044.808460438713j,7407.926621585102-10798.798027627217j,5779.031988782021-10906.132413330508j,4482.747707162103-10651.210014276137j,3491.322399910836-10225.741825268491j,2742.587972223104-9737.834682385084j,2176.6690719560374-9242.685904895716j,1745.8113856493308-8766.213196670658j,1414.4621404326638-8319.131263913474j,1156.8161345414032-7904.576329981654j,954.2530149060754-7522.074654206101j,793.3020460291838-7169.548540450704j,664.1361804977827-6844.338271881034j,559.5146373725073-6543.69253458113j,474.0459752967472-6264.993119709974j,403.67199152049824-6005.848057902303j,345.30546052787537-5764.117980210216j,296.57379957551603-5537.910528869386j,255.63595675715612-5325.560727720509j,221.0502765135099-5125.606399905717j,191.67816948246696-4936.763106157751j,166.61317248345088-4757.900668540458j,145.12819258096738-4588.022099505679j,126.63590357420458-4426.245131138962j,110.6587480398419-4271.7862361100215j,96.8060206013259-4123.9469047509065j,84.75621872772902-3982.101900215591j,74.24334583413791-3845.689216267974j,65.0462043415973-3714.201484082475j,56.9799684716466-3587.1786038409264j,49.88950826119598-3464.2014070985088j,43.644068394318815-3344.8861843547666j
11049371.29,4555.694194306054+1528.32054768171j,6268.209105079724+1460.477361459741j,8267.0010800198+849.218952820301j,10270.373440339574-607.7275168233855j,11696.192920776795-3000.0847401928413j,11932.241143797628-5883.805767541668j,10900.10970449188-8424.518976294346j,9141.888846484988-10054.747113211133j,7285.52448722279-10769.046429391574j,5675.203138252226-10851.153626030415j,4398.652721777342-10583.032097303068j,3424.39070995339-10152.074712922964j,2689.456054203445-9663.043998761572j,2134.2936346279275-9169.055572821277j,1711.7429001575115-8694.842889341104j,1386.8167747153007-8250.476156683799j,1134.1686453916614-7838.751281891142j,935.5280919313035-7459.020951671046j,777.6850771122541-7109.124339456641j,651.0055161194393-6786.366912966061j,548.3916801358362-6487.9880066910055j,464.5587770170198-6211.37308588823j,395.52874426969066-5954.140081638459j,338.27511453289753-5714.1620720298115j,290.4717959488562-5489.559734325089j,250.31363941160902-5278.680708569388j,216.3869652706041-5080.0745340747735j,187.57517213075056-4892.467393923829j,162.9892211916031-4714.738598853218j,141.91593566485727-4545.8995552846345j,123.77918602316737-4385.075370406494j,108.11048663012087-4231.488962693707j,94.52653098115132-4084.447429716126j,82.71188885228945-3943.330388758177j,72.40557688276968-3807.5800118165653j,63.39055975301363-3676.692500246594j,55.48548606379939-3550.210774631803j,48.538141027859496-3427.718186382226j,42.42022749325628-3308.833085959299j
11133676.47,4572.484922093159+1523.4081578085631j,6291.711222107419+1445.089549861416j,8293.49989196351+813.7227419393872j,10285.922896549-672.6479613161961j,11676.179627154179-3090.6776986070863j,11859.058528716085-5973.182949732665j,10784.092220359762-8479.46851058502j,9011.782392529341-10062.490055861956j,7164.477504852603-10737.814169837828j,5572.927052129828-10795.449471351367j,4315.997485808433-10514.676945901432j,3358.6826003305796-10078.567765676336j,2637.3266919953844-9588.601960393677j,2092.729095391035-9095.870141936495j,1678.329380859043-8623.959926367856j,1359.7026894626401-8182.320454499093j,1111.955101631563-7773.421012419512j,917.1604633643749-7396.448577782923j,762.3647380977094-7049.163665621361j,638.1231279235345-6728.839451378752j,537.4781484444482-6432.707320907336j,455.2495304530763-6158.157170902818j,387.5377424723961-5902.817217856012j,331.3758529380375-5664.573157660861j,284.4833268462953-5441.558751038242j,245.09019907539061-5232.134234148411j,211.81020842769192-5034.860805307877j,183.54830575532776-4848.475194063776j,159.4325334108038-4671.866115759583j,138.7633583318879-4504.053284460942j,120.97562986757526-4344.169097060187j,105.60975883082537-4191.442834832948j,92.28969550426862-4045.1871224501024j,80.70596612261238-3904.786354003974j,70.60250554650752-3769.6868047496655j,61.76636238969871-3639.3881729083346j,54.01959474113423-3513.4363270858994j,47.21284898939519-3391.417066175554j,41.22024103423439-3272.950727260832j
11218624.9,4589.35307604957+1518.3582426664957j,6315.260389684694+1429.3750110443475j,8319.80430093584+777.6170117792941j,10300.623464441229-738.2992128189645j,11654.46624470776-3181.3906327948807j,11784.08920314355-6061.304830052428j,10667.376413596867-8532.16079688059j,8882.298279746832-10068.072667325541j,7044.800620886583-10705.148794240937j,5472.1955972719525-10739.05838016615j,4234.7642841664765-10446.169448607405j,3294.178658464293-10005.234908427276j,2586.1820993170722-9514.515124376689j,2051.9602681719707-9023.13160423473j,1645.5582371382766-8553.563590995105j,1333.1095556497162-8114.661884879447j,1090.1670404637414-7708.582390067581j,899.1431717858404-7334.353957519218j,747.3352763241828-6989.66274595401j,625.4842270810511-6671.752059517668j,526.7700273357946-6377.846676767958j,446.11484551776914-6105.341645949469j,379.69610400495594-5851.875831407997j,324.6052094888038-5615.34770388309j,278.60626894549125-5393.904147710811j,239.96379722236253-5185.917970077018j,207.31840560038785-4989.961968117792j,179.5961704172958-4804.783340160401j,155.94187898446395-4629.280121003284j,135.66937510520864-4462.480245365434j,118.2242736317743-4303.5233139549755j,103.15571003466087-4151.644887417074j,90.09475216286434-4006.1630369808977j,78.73776918787-3866.466855712575j,68.83352109294512-3732.006646509456j,60.17306367034628-3602.2855303868682j,52.58180090900578-3476.8522505997944j,45.91318746268228-3355.2949799048797j,40.04370809197381-3237.235967241788j
11304221.46,4606.298553667475+1513.1684218537744j,6338.853601410814+1413.3287345443234j,8345.902197347476+740.896565153062j,10314.450365412493-804.6720597545939j,11631.037915135068-3272.1815199255307j,11707.366300855589-6148.121123049839j,10550.027087259494-8582.588795176074j,8753.483485311122-10071.531454285103j,6926.507204768164-10671.097475837518j,5372.99988066946-10682.017877809074j,4154.935242805846-10377.533658296485j,3230.859606352199-9932.089463503515j,2536.004728064945-9440.789658419244j,2011.972218634584-8950.841715896178j,1613.4171083139136-8483.653031771628j,1307.0272422263465-8047.498104659018j,1068.7961652520153-7644.232252334092j,881.469397879138-7272.733509137243j,732.5910537073503-6930.617815368148j,613.084120038081-6615.100926190658j,516.2633814408944-6323.40229493611j,437.1513989985494-6052.922805660046j,372.0010032786082-5801.312311342024j,317.96076603063796-5566.482201467065j,272.8385401040784-5346.592516188848j,234.93263079410377-5140.028603816344j,202.909987133129-4945.3747972847395j,175.71739295074596-4761.38868427407j,152.51605120880848-4586.977532847404j,132.63292115800613-4421.177410717965j,115.52417411293246-4263.135036032769j,100.74750188376764-4112.092164962814j,87.94095346826685-3967.372234286302j,76.80662973270458-3828.3689576703937j,67.09802455163012-3694.536589383603j,58.610125679688814-3565.3815983069353j,51.171620695783005-3440.455527900804j,44.63872068081986-3319.3488499298874j,38.890235967413844-3201.6856487923437j
11390471.12,4623.321226454353+1507.836276978981j,6362.487721806457+1396.945667395466j,8371.781147563688+703.5563733489929j,10327.37870898535-871.7564501309503j,11605.881077998572-3363.0074386512406j,11628.924851475156-6233.582706595156j,10432.108849901582-8630.747837401606j,8625.383199457929-10072.903961401902j,6809.609094754681-10635.706968818333j,5275.330293563836-10624.364582654045j,4076.4923531386794-10308.792808094928j,3168.706310035981-9859.144167851628j,2486.7772697433784-9367.431354210545j,1972.7502621160995-8879.002006542385j,1581.8938604175328-8414.227268671431j,1281.4458127391042-7980.826703847057j,1047.8343424256284-7580.367408132002j,864.1324577329497-7211.583645623261j,718.1265444386252-6872.02511746832j,600.9182065928794-6558.882257063306j,505.954353369198-6269.370417367232j,428.3559332024667-6000.8969680991695j,364.4496700984246-5751.123070777538j,311.44015154236706-5517.973164959866j,267.17809853637146-5299.620471174146j,229.99493150053246-5094.462844380469j,198.58341349780596-4901.096087521143j,171.91062644316284-4718.288096565402j,149.15386638152395-4544.955285651724j,129.65295192029407-4380.141767161276j,112.87440603879679-4223.0012898344075j,98.3843119689391-4072.7817210575845j,85.82756618788326-3928.8117816974755j,74.91189224708947-3790.489727043651j,65.3954285109416-3657.273685747695j,57.077020989970784-3528.6733987235234j,49.78857979905943-3404.2431341054603j,43.389021658271915-3283.575586395153j,37.759440073036146-3166.296597405406j
