Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
11218624.9,1732.3595584798509+815.1993653791637j,2560.8233503278734+1102.203707911115j,3605.406754895055+1362.2572892366597j,4899.640304800039+1519.0999472374692j,6461.209491020403+1450.4106011050749j,8252.450547362118+979.6714280693895j,10116.21719574019-97.18965202409788j,11720.96470379666-1909.268643224843j,12623.667465020217-4336.473133272176j,12520.875338756934-6934.666897822972j,11491.408219763554-9150.179836808797j,9927.589540060875-10653.962826861702j,8247.424601858904-11439.131516761394j,6711.269149261045-11679.012815763588j,5418.98819508268-11571.237396686396j,4376.290758252846-11268.287113705315j,3550.448360795381-10869.356823015973j,2900.049554457074-10433.2680337331j,2387.093660866415-9992.808031452085j,1980.4353913381974-9565.209136363628j,1655.7672687390939-9158.78709919578j,1394.517138278516-8776.888408841001j,1182.600174353758-8420.166830489978j
11304221.46,1737.3418649599666+816.0587036349318j,2568.7389079077852+1102.4588598802125j,3617.4130549927804+1360.544523397219j,4916.911854777654+1512.7445866444343j,6484.0869868368145+1434.711300734659j,8278.427159134915+947.6059058860282j,10136.751862535295-153.17222533171713j,11719.71251377741-1991.2122634545342j,12582.185048731104-4432.798947162852j,12432.386516780609-7020.73170207541j,11368.160281764809-9202.827612759862j,9791.607559317938-10664.81109860985j,8117.008627293961-11413.56265942465j,6595.943742887432-11627.792927671406j,5321.373489558302-11504.447728753028j,4295.388977297295-11193.297126888945j,3483.9222375536283-10790.93846121368j,2845.3673097842793-10354.299647413887j,2341.984014358004-9914.935203526758j,1943.0110212208115-9489.318214853014j,1624.5132706199106-9085.311052157344j,1368.235585783556-8705.99530434209j,1160.348280960351-8351.873425964357j
11390471.12,1742.3411249417318+816.9111118215408j,2576.6862099820446+1102.6896707379235j,3629.4712315790757+1358.7661526908546j,4934.249096203484+1506.2365225605372j,6506.996365959603+1418.699878089081j,8304.257875698386+915.0002427732038j,10156.685939235584-209.86507267018987j,11717.14010288745-2073.651821423411j,12538.836535024357-4528.742332476575j,12342.285600558069-7105.205654135161j,11244.339246080264-9253.152419484664j,9656.19913404673-10673.423965261478j,7987.903664030436-11386.353356332027j,6482.205556376868-11575.616804712594j,5225.325161313214-11437.260745890046j,4215.895861791819-11118.300061637892j,3418.6070593672175-10712.762250078602j,2791.704242828146-10275.722677635054j,2297.7249909057527-9837.537394156057j,1906.2956125296523-9413.94446923583j,1593.8516065351903-9012.368814482608j,1342.4511448831663-8635.637241472788j,1138.5158794604206-8284.107229246256j
11477378.85,1747.3574239031857+817.7564759251275j,2584.665425779004+1102.8957542199773j,3641.581443841816+1356.9211228905897j,4951.651590729486+1499.5733338052908j,6529.934660879159+1402.3719140036878j,8329.933056780283+881.8495190388246j,10175.99927999948-267.2654306097078j,11713.224582147828-2156.56192395404j,12493.623426604692-4624.253660885623j,12250.616699868297-7188.046473353435j,11120.00942933884-9301.152292731109j,9521.413076814304-10679.83638283705j,7860.129588666738-11357.551422225128j,6370.05166512453-11522.527148757745j,5130.828077317033-11369.707752585202j,4137.791861336952-11043.316227515366j,3354.483103497188-10634.840036886913j,2739.0423264671654-10197.543078536564j,2254.3008557912126-9760.61666155172j,1870.2757297320072-9339.087462502703j,1563.7709125071517-8939.958390711286j,1317.1542295171155-8565.811278838792j,1117.0948744489083-8216.864748791053j
11564949.68,1752.3908479056804+818.5946803606473j,2592.67672480287+1103.0767182201096j,3653.743845493468+1355.0083634403527j,4969.11886743136+1492.7525658510312j,6552.898789322565+1385.7229594326316j,8355.44280249958+848.1489231666899j,10194.671498832002-325.3699810269973j,11707.94357416379-2239.9161730612673j,12446.548955950599-4719.2830553387985j,12157.42541043657-7269.213502504432j,10995.23474399114-9346.827517659487j,9387.296483928792-10684.084422879783j,7733.704621682324-11327.204473878897j,6259.478153105594-11468.565831377473j,5037.866724040009-11301.819146301337j,4061.057422074713-10968.36518655283j,3291.5308278950242-10557.183124818488j,2687.3637825192463-10119.766434477191j,2211.696132153739-9684.174824233185j,1834.9381775526986-9264.74660903242j,1534.2600378066506-8868.077698821106j,1292.335438388805-8496.514429897146j,1096.077328806903-8150.142475306961j
11653188.65,1757.4414835972373+819.4256079480253j,2600.720276802152+1103.232164696839j,3665.9585845136626+1353.026787223665j,4986.650421703308+1485.7717306278566j,6575.885551270327+1368.748536998185j,8380.77695056042+813.8937606507603j,10212.681982678963-384.17483271372134j,11701.275259373539-2323.6871710398946j,12397.618108499362-4813.780463312993j,12062.758738664981-7348.66777212887j,10870.078604631908-9390.18058972784j,9253.894718470896-10686.205186972013j,7608.645367120629-11295.359876181823j,6150.480160020067-11413.77388216827j,4946.425240033588-11233.624428515623j,3985.673003747842-10893.46577073983j,3229.7308777998287-10479.802289313342j,2636.651082428949-10042.3979728142j,2169.8955988371536-9608.213470262279j,1800.2699978032492-9190.921181239406j,1505.3080414878286-8796.724574698686j,1267.98555166282-8427.743665990067j,1075.4554607228686-8083.936883800726j
11742100.88,1762.5094182160412+820.2491398877269j,2608.796251735512+1103.3616895798737j,3678.225802887199+1350.9752903259653j,5004.245714129473+1478.6283063330238j,6598.891625932129+1351.444142649041j,8405.925073650436+779.0794630965418j,10230.00990553107-443.6755030787021j,11693.1984228281-2407.8465278514086j,12346.83764215892-4907.695731912587j,11966.665022936537-7426.372060734619j,10744.603837550283-9431.21617117998j,9121.25139750302-10686.236722072734j,7484.966853658613-11262.064691198793j,6043.051927482766-11358.19147901053j,4856.487447293549-11165.152216499784j,3911.6190957853005-10818.636099458014j,3169.064091624279-10402.707793923732j,2586.88694767365-9965.4425763555j,2128.884288207303-9532.733966366512j,1766.2584661073934-9117.610315804413j,1476.9041889360642-8725.896776422289j,1244.0955276880904-8359.495919211826j,1055.2216407236233-8018.244435405113j
11831691.5,1767.594739593685+821.0651557360784j,2616.9048197365382+1103.4648826747746j,3690.545636329136+1348.8527518004018j,5021.904169318877+1471.3197372646455j,6621.913568687592+1333.8052474226956j,8430.876477046944+743.7015976538853j,10246.634243560391-503.86690000891286j,11683.692501418172-2492.364870814791j,12294.216103065213-5000.978684539527j,11869.193852083092-7502.290950492119j,10618.872593525923-9469.941043419363j,8989.408383653743-10684.217936935413j,7362.682576669693-11227.365630114418j,5937.186844401216-11301.857940290858j,4768.036881348217-11096.430255709542j,3838.876232513895-10743.893596912418j,3109.511506455484-10325.909406082237j,2538.054349950713-9888.904795563263j,2088.6474838116255-9457.737466671333j,1732.8910886589974-9044.813019812878j,1449.0379484639698-8655.591988455679j,1220.6564997672258-8291.76808517534j,1035.368388781819-7953.061579231308j
11921965.68,1772.697536158521+821.8735333800596j,2625.0461510776636+1103.541327565515j,3702.918214003784+1346.6580334288574j,5039.625174713289+1463.8434336660468j,6644.947807982722+1315.8272993414173j,8455.62019645472+707.7558767540907j,10262.53379131438-564.743303868124j,11672.73763142092-2577.2118566857907j,12239.763837393846-5093.579198983087j,11770.39598087495-7576.3908784759915j,10492.946264356851-9506.364055492735j,8858.40578068348-10680.18851978342j,7241.8045413417785-11191.309008115368j,5832.877491411124-11244.811718942623j,4681.0568201376855-11027.485432759979j,3767.4250073736066-10669.25500934736j,3051.0543629374865-10249.416412408718j,2490.1365110238266-9812.788860271932j,2049.170717958579-9383.224921191266j,1700.1555989482151-8972.528176639556j,1421.698987893857-8585.807825574531j,1197.6597729631003-8224.557025652459j,1015.8883714463657-7888.384754055107j
12012928.64,1777.8178969387088+822.6741490118415j,2633.2204161316504+1103.59060151652j,3715.3436582347263+1344.38997948119j,5057.408079363485+1456.196771587881j,6667.990642203053+1297.505725403138j,8480.144996090603+671.2381681652467j,10277.68717898184-626.2983497624634j,11660.314696251007-2662.3561861696553j,12183.492999209233-5185.447286596315j,11670.323243310517-7648.640183056585j,10366.885402911812-9540.496069003504j,8728.281932949249-10674.188857439904j,7122.3433064841265-11153.940702096123j,5730.1156843438-11187.090398221839j,4595.5303116817795-10958.343788906062j,3697.2460864111663-10594.736422315982j,2993.674109717146-10173.237633781477j,2443.11690243362-9737.098691258623j,2010.4397692102539-9309.197084053365j,1668.039954485737-8900.754551650465j,1394.8771712020741-8516.541836744047j,1175.096820966835-8157.859571170928j,996.7743990427141-7824.210390014194j
12104585.64,1782.955911565482+823.466877102687j,2641.427785332562+1103.6122753720906j,3727.8220842044907+1342.0474164742482j,5075.252192673909+1448.377092767609j,6691.038236506406+1278.8359337157099j,8504.439367036584+634.1445053491752j,10292.072890748328-688.5250101116296j,11646.405374259697-2747.7656209713796j,12125.417554055599-5276.533172517016j,11569.028463606981-7719.009145516062j,10240.74964718827-9572.349899690837j,8599.073428551936-10666.259956077036j,7004.308028940516-11115.306111163934j,5628.892516553022-11128.730689030595j,4511.44020057758-10889.030533986745j,3628.3202208449434-10520.35327768954j,2937.352407373545-10097.381440011999j,2396.9792448978915-9661.837911335175j,1972.4406597914508-9235.654521450218j,1636.5323334820714-8829.490797601522j,1368.562555181324-8447.791508817609j,1152.9592829699413-8091.672523374194j,978.01942289851-7760.5349101540005j
12196941.96,1788.111670276121+824.2515903765945j,2649.668429134121+1103.6059134553698j,3740.353599644557+1339.6291529297978j,5093.156783113452+1440.381704531495j,6714.086619626852+1259.813315759427j,8528.491525874822+596.4710981591525j,10305.669284261028-751.4155775295185j,11630.992186475192-2833.4070033659345j,12065.553278512682-5366.78737637854j,11466.565365462953-7787.470026656377j,10114.59764849642-9601.940255971462j,8470.81510616346-10656.443363779243j,6887.706508579833-11075.450119952813j,5529.198400327146-11069.768428875028j,4428.76915335078-10819.570060778402j,3560.628258885853-10446.120390577555j,2882.071131974828-10021.855764306776j,2351.7075075738694-9587.009856245699j,1935.1596529417209-9162.597619367589j,1605.6211316073338-8758.735460060965j,1342.7453861264034-8379.554270076447j,1131.2389606331699-8025.992657464669j,959.6165326297476-7697.354731956045j
12290002.95,1793.2852639170173+825.0281597833728j,2657.942517967+1103.5710734651102j,3752.938304517063+1337.1339791291484j,5111.121076895343+1432.2078797134313j,6737.131680654324+1240.433248778083j,8552.289413635448+558.2143438005196j,10318.454611206525-814.9616481524224j,11614.05854410179-2919.24627840424j,12003.917755296747-5456.160793599617j,11362.988479789747-7853.997098375602j,9988.48700350412-9629.283674754759j,8343.540065040954-10644.78109500038j,6772.545233468127-11034.417064564557j,5431.023107121357-11010.238582199843j,4347.499682635634-10749.985959658741j,3494.151156756703-10372.051966025152j,2827.8123781411086-9946.668117293064j,2307.285907087148-9512.617585184698j,1898.5832501706032-9090.02659099166j,1575.294958655173-8688.486982388742j,1317.416096568067-8311.827493680603j,1109.9278150452976-7960.816724368215j,941.5589534682538-7634.666268783133j
12383773.99,1798.476783946524+825.7964544713255j,2666.250222194177+1103.5073063711593j,3765.576290685507+1334.560666867873j,5129.144256624315+1423.8528565950664j,6760.16916578901+1220.6910983115554j,8575.820695062896+519.3708381562969j,10330.407039016465-879.154105428017j,11595.588795673466-3005.248518697848j,11940.530364145456-5544.604776710529j,11258.35305131635-7918.566670118764j,9862.474190762583-9654.398454783917j,8217.279678375337-10631.315557113607j,6658.829425325113-10992.250701184872j,5334.355806711766-10950.175242101572j,4267.614170272158-10680.301033588985j,3428.8699890155895-10298.161615571422j,2774.558461769691-9871.825600817256j,2263.6989063997557-9438.663891042665j,1862.6981884889483-9017.941483943698j,1545.542635288366-8618.743710734168j,1292.5653020167945-8244.608500918675j,1089.0179637750946-7896.141452971671j,923.8400436325701-7572.465931249964j
12478260.48,1803.6863224378662+826.5563417594428j,2674.5917120649065+1103.414156307946j,3778.2676415741307+1331.9079692106204j,5147.225459906535+1415.3138388743928j,6783.194675075757+1200.5822208706036j,8599.072758236325+479.9373873747076j,10341.504673702326-943.9831044559157j,11575.568273663494-3091.3779518906686j,11875.412268279988-5632.071216614328j,11152.714944285764-7981.157110207769j,9736.614511398566-9677.304587818175j,8092.06360949984-10616.089479102244j,6546.5630850738635-10948.994177276512j,5239.185105224545-10889.611633309061j,4189.094889334318-10610.537313358986j,3364.7659581699263-10224.462373594546j,2722.291922355542-9797.334921375656j,2220.9312135032174-9365.151310339283j,1827.4914375816106-8946.342187264487j,1516.3531897633159-8549.503898784922j,1268.183797768149-8177.894564412602j,1068.5016779198018-7831.963552109748j,906.4532917488417-7510.7501285503095j
12573467.9,1808.913972081613+827.3076871093217j,2682.9671576660967+1103.291160467156j,3791.0124318190483+1329.1746202419527j,5165.363777931+1406.5879956495137j,6806.203659120369+1180.1019667633532j,8622.032714555902+439.91101978052905j,10351.725583824084-1009.4380569311479j,11553.983340404218-3177.597990798935j,11808.586396505954-5718.512623441447j,11046.130547738454-8041.748861976739j,9610.962034158754-9698.023687935507j,7967.919831049941-10599.145842560465j,6435.7490382064625-10904.690005192624j,5145.499082008347-10828.580116335284j,4111.924025076075-10540.716073009862j,3301.8204035718572-10150.966713383741j,2670.99552494851-9723.202403216797j,2178.9677799616193-9292.082132872783j,1792.9501969212195-8875.228438131136j,1487.715854645162-8480.765712286675j,1244.2625557269373-8111.682911150211j,1048.3713792458198-7768.27971263268j,889.3923143151817-7449.515269719544j
12669401.73,1814.1598261888003+828.0503540960951j,2691.376728872635+1103.1378489879742j,3803.810726906067+1326.3593348196978j,5183.55825400956+1397.6724614394898j,6829.191415791658+1159.2456830778885j,8644.68739912345+399.2889980639654j,10361.047825590944-1075.5076167655548j,11530.821433177756-3263.871266183444j,11740.077420957205-5803.882206727534j,10938.656680465214-8100.324454807703j,9485.569544853832-9716.578919240124j,7844.874646582175-10580.527815011503j,6326.388980157125-10859.38003828925j,5053.285325362527-10767.11219273416j,4036.083694845504-10470.85784541111j,3240.014809726891-10077.686563057994j,2620.652261805285-9649.434001171021j,2137.793799299716-9219.4584110615j,1759.061892860122-8804.599828387823j,1459.6200635797784-8412.52723351442j,1220.7927212705827-8045.970725407049j,1028.6196373357416-7705.086609257322j,872.6508532052337-7388.7577648161605j
12766067.52,1819.4239786929875+828.7842043795719j,2699.8205952954554+1102.95374484604j,3816.6625827988187+1323.4608083253884j,5201.807882088867+1388.564336220317j,6852.153086918675+1138.0087168115847j,8667.02337153431+358.06883178327695j,10369.44946908682-1142.1796664616063j,11506.071108275682-3350.1596622107318j,11669.911730463766-5888.133954677407j,10830.350496250903-8156.8685099965405j,9360.488500161875-9732.994922259943j,7722.952714757184-10560.278685692207j,6218.483521323794-10813.105449324696j,4962.530967131581-10705.238511396463j,3961.55596704749-10400.98243801231j,3179.3308139322953-10004.633321174952j,2571.245353691951-9576.035313117158j,2097.394705290527-9147.281969066407j,1725.814175673886-8734.455810822228j,1432.0554480469182-8344.786465490524j,1197.7656101501384-7980.7551515551895j,1009.2391667911274-7642.380902378896j,856.2227732248642-7328.474026086402j
12863470.87,1824.7065241530086+829.5090976743444j,2708.298926227495+1102.7383637408257j,3829.5680455556158+1320.4777164141988j,5220.111605222272+1379.2606854977294j,6875.083654977068+1116.3864181805232j,8689.026917109411+316.24829012804764j,10376.908625608086-1209.4413043305804j,11479.722083864986-3436.4243545654695j,11598.117399634284-5971.222712201896j,10721.269389412348-8211.367741609296j,9235.768985743744-9747.297739302272j,7602.1770756810165-10538.441803804257j,6112.032231707137-10765.906711093205j,4873.222716119884-10642.988875772986j,3888.322879079653-10331.10894862322j,3119.7502133612306-9931.817872140764j,2522.7582508883443-9503.011592131938j,2057.75617006935-9075.55441154008j,1693.1949166122015-8664.795705312983j,1405.0118341554144-8277.541336110158j,1175.1727054366584-7916.033296784694j,990.2228244947244-7580.159239860996j,840.102059704986-7268.660469044462j
12961617.38,1830.007557755248+830.2248917195773j,2716.8118905873434+1102.491213981598j,3842.5271509329186+1317.408714766379j,5238.468314006495+1369.7585404093438j,6897.977939782415+1094.3741440775711j,8710.684048588068+273.82541495447595j,10383.403476107644-1277.2788325840538j,11451.765281517148-3522.6258511461565j,11524.724153711457-6053.104257465118j,10611.470901163877-8263.810952329295j,9111.459678836733-9759.514739045471j,7482.569179298542-10515.06051929822j,6007.033685203155-10717.82357928185j,4785.3468903424755-10580.39225196011j,3816.3664543728146-10261.255781292171j,3061.254971548791-9859.250601313252j,2475.1746339343167-9430.367758370929j,2018.864102171682-9004.277132174917j,1661.1922048585259-8595.618704605207j,1378.4792394336935-8210.789702046937j,1153.0056544923261-7851.802233674223j,971.5636068923146-7518.418258663839j,824.2828161410152-7209.313513514262j
13060512.74,1835.327175315718+830.9314422484603j,2725.3596568618314+1102.2117963707126j,3855.539923977556+1314.252438837591j,5256.876844983427+1360.0548978561897j,6920.830595178675+1071.9672617335664j,8731.980508304947+230.79853409598638j,10388.912300720185-1345.6777464066213j,11422.192866203073-3608.724035340338j,11449.763329259124-6133.735376693143j,10501.012627079983-8314.18902440834j,8987.607814972798-9769.674540615815j,7364.148915779212-10490.178126267214j,5903.485503304602-10668.895077370595j,4698.8894481916195-10517.476777643384j,3745.6687184672337-10191.440662151525j,3003.8272243752162-9786.941409894673j,2428.4784141073733-9358.108410637118j,1980.7046444755988-8933.451322010964j,1629.7943445663373-8526.923880115202j,1352.4478696761046-8144.5293526070345j,1131.256265997511-7788.059002713092j,953.2546473369507-7457.154586467174j,808.7592618749507-7150.429584623322j
13160162.66,1840.6654732824538+831.6286029567132j,2733.942393044892+1101.8996040866605j,3868.606378608033+1311.007503607313j,5275.335979005373+1350.1467206684151j,6943.636105749904+1049.1611525178612j,8752.901770877528+187.16627490225295j,10393.413509340959-1414.6227241041702j,11390.998284582194-3694.6782118281j,11373.267830800933-6213.073936968907j,10389.952125720887-8362.494905896025j,8864.259159081623-9777.806937413225j,7246.934647424532-10463.83780887505j,5801.384398212552-10619.159483532134j,4613.836018338819-10454.269771667094j,3676.21171427665-10121.680655330167j,2947.44928547948-9714.899729469145j,2382.6537335990433-9286.237837554912j,1943.264172002033-8863.077977383737j,1598.9898517796548-8458.710187289831j,1326.9081157719656-8078.758013321995j,1109.916506996171-7724.8006146524895j,935.2892134635778-7396.36484317617j,793.5257298155433-7092.005113730634j
13260572.89,1846.0225487372072+832.3162254710883j,2742.5602665755455+1101.554122564094j,3881.726517180072+1307.6725033312478j,5293.844439562085+1340.0309378085835j,6966.388783536055+1025.9512159593805j,8773.433046425995+142.92757804748794j,10396.885673241473-1484.0976183509288j,11358.176301418576-3780.447154837129j,11295.27208355923-6291.078956742762j,10278.346829078684-8408.723592180393j,8741.457980636413-9783.942820914153j,7130.943242234237-10436.082589937188j,5700.726215301725-10568.654319450718j,4530.171928671751-10390.797744417961j,3607.97751641802-10051.992178740413j,2892.1036512442242-9643.134536356634j,2337.6849655350197-9214.760028578321j,1906.5292896914657-8793.157907755565j,1568.7674514376008-8390.976471009813j,1301.8505506122642-8013.473349555986j,1088.9785000100053-7662.024052857367j,917.6607046208957-7336.045642412318j,778.5766642097267-7034.036539350506j
13361749.24,1851.3984993975178+832.9941593168865j,2751.2134442730503+1101.1748293726168j,3894.900330042138+1304.2460112903332j,5312.400891072345+1329.7044446097334j,6989.082764780026+1002.3328739285374j,8793.559284353694+98.08171150922196j,10399.307557670061-1554.08544868526j,11323.723033988615-3865.989158729607j,11215.811982360796-6367.710673862135j,10166.253954722666-8452.872103094207j,8619.24703292604-9788.114104691173j,7016.190108776371-10406.95528209147j,5601.505974890056-10517.41634097986j,4447.882233916571-10327.08640864021j,3540.9482447965074-9982.391019895394j,2837.773005276017-9571.654365626873j,2293.5567137061357-9143.678684582672j,1870.4868300372084-8723.691743161286j,1539.1160742920174-8323.721470604774j,1277.265925970266-7948.672969823717j,1068.434520165341-7599.726275472028j,900.3626493306087-7276.193592880105j,763.9066184383114-6976.520307958295j
13463697.56,1856.7934236182841+833.6622518852333j,2759.902092268758+1100.761194094696j,3908.1277950756175+1300.726579542983j,5331.003937137957+1319.1641030529418j,7011.712006696045+978.3015750367691j,8813.265177708694+52.628284792680475j,10400.658155420271-1624.5683952452682j,11287.635984239316-3951.2620909321404j,11134.924836965227-6442.930610818594j,10053.73042018962-8494.939455680505j,8497.667536362062-9790.353648876768j,6902.689232275181-10376.498441583297j,5503.71791315241-10465.481530486748j,4366.9517423655525-10263.16069098442j,3475.1060773355484-9912.892351571094j,2784.440222420406-9500.467324798914j,2250.2538121451685-9072.997228254842j,1835.1238507030425-8654.679941536055j,1510.024853888684-8256.943824856919j,1253.1451694483028-7884.354429090142j,1048.2769923724456-7537.904217535915j,883.3887028037007-7216.805299726559j,749.5102528761538-6919.452874858997j
13566423.72,1862.2074203934105+834.320348399614j,2768.6263759373633+1100.312678200056j,3921.408877221043+1297.1127386782982j,5349.652118758767+1308.406742088924j,7034.2702842817025+953.8527992077626j,8832.535168153998+6.567263332273439j,10400.916721302463-1695.5277938990457j,11249.914068613452-4036.2234469963596j,11052.649313898957-6516.701637049982j,9940.832759646173-8534.926632849587j,8376.759165509655-9790.695185253146j,6790.4532117002445-10344.754324623767j,5407.35552231891-10412.885090917j,4287.365041345174-10199.04474389137j,3410.4332619607585-9843.510747389599j,2732.088372416519-9429.581107347532j,2207.761324477196-9002.718814134949j,1800.4276320500198-8586.122795749257j,1481.4831235104164-8190.642076732329j,1229.4793814410602-7820.515231905929j,1028.498488556454-7476.554793050248j,866.7326444895072-7157.877365803448j,735.382332764613-6862.830704891705j
13669933.67,1867.6405893572876+834.9682918818963j,2777.3864598239725+1099.8287349197935j,3934.743527992724+1293.4029975674277j,5368.3439125139375+1297.42915799623j,7056.751187167265+928.9820624706599j,8851.353451570365-40.10101696212422j,10400.062807466962-1766.9441328360203j,11210.557645361125-4120.830407713047j,10969.02537505018-6588.9880280422785j,9827.617043120312-8572.836548102201j,8256.56003994085-9789.173243188745j,6679.493297731847-10311.764846306654j,5312.411589921929-10359.661441366887j,4209.10652169267-10134.761957980365j,3346.912127842459-9774.260197269727j,2680.700723086077-9359.00300582067j,2166.064543085577-8932.846338365245j,1766.3856745923495-8518.020440382748j,1453.480413130546-8124.814677959802j,1206.2598321298128-7757.152835422356j,1009.0917249035597-7415.674896872517j,850.3883756727556-7099.4063928947635j,721.5177261501593-6806.650273214316j
13774233.38,1873.0930307858284+835.6059231179449j,2786.1825075691595+1099.3088091182458j,3948.1316849757304+1289.595843120205j,5387.077728699929+1286.2281147946137j,7079.14811651502+903.6849219653363j,8869.703984315749-87.37583498529787j,10398.076299549179-1838.7970506161955j,11169.568539129878-4205.039898217356j,10884.094213200526-6659.755521053527j,9714.138798623122-8608.674006512747j,8137.106718727073-9785.823076601413j,6569.81943154608-10277.571542094953j,5218.878237203193-10305.844214179237j,4132.1604011895615-10070.334974828806j,3284.525095950516-9705.15412276584j,2630.2607431880006-9288.739924738915j,2125.1489881532675-8863.382448242712j,1732.9856964436415-8450.372858376737j,1426.0064463837334-8059.459993473116j,1183.4779585201672-7694.264652325818j,990.0495591786035-7355.261406635742j,834.3499171070977-7041.388982867928j,707.9114018408861-6750.908065954804j
13879328.89,1878.5648455979563+836.2330806222147j,2795.014681831476+1098.752337162874j,3961.5732713107395+1285.6897400403764j,5405.851909437523+1274.8003446939188j,7101.45428198529+877.9569811301849j,8887.57049016527-135.25606964179144j,10394.93745353344-1911.065335872764j,11126.950062806278-4288.808648804374j,10797.898184697067-6728.971367285309j,9600.452937002006-8642.445662241817j,8018.434198325712-9780.680592101635j,6461.44028409897-10242.215531760663j,5126.746956532239-10251.466253400307j,4056.5107469425548-10005.785700066022j,3223.254688881373-9636.205392189764j,2580.7521048611757-9218.798393125437j,2085.0004064863624-8794.329551380226j,1700.2156306738586-8383.17988736288j,1399.0511375384115-7994.576305674907j,1161.1253614852626-7631.848053572762j,971.3649880523224-7295.311184479844j,818.6114066954856-6983.821738793356j,694.5584274114811-6695.600580871724j
13985226.27,1884.0561353562389+836.8496006022679j,2803.883144206593+1098.1587467928523j,3975.068195161736+1281.683130585052j,5424.664726734638+1263.1425486050448j,7123.662698760416+851.7938951428505j,8904.936467956406-183.74018489783074j,10390.6269333035-1983.7269286354726j,11082.707036360755-4372.093257440251j,10710.48073956425-6796.604380298563j,9486.613680152856-8674.159972736692j,7900.5759138538815-9773.782278494311j,6354.363295896825-10205.737485781065j,5036.008647917433-10196.559614589218j,3982.1414967508745-9941.135316747805j,3163.083540061918-9567.426335599816j,2532.1586857941925-9149.18457685395j,2045.6047702533679-8725.689824717123j,1668.0636226614115-8316.441225862578j,1372.6045884848368-7930.16181855595j,1139.1938028832828-7569.900371143186j,953.0311444965926-7235.821078803693j,803.1670972071829-6926.701265994777j,681.4539672470122-6640.724327984973j
14091931.62,1889.567002267711+837.455316922393j,2812.7880551445696+1097.5274569849353j,3988.6163491695766+1277.5744343248316j,5443.51438051747+1251.2513966915462j,7145.766184651808+825.1913765580699j,8921.785199961843-232.82621482165064j,10385.125848776726-2056.758923418075j,11036.845802621516-4454.850253741132j,10621.886349190572-6862.624980580817j,9372.674492286422-8703.827149917039j,7783.563743493391-9765.165137764627j,6248.59471718045-10168.177594175j,4946.653654530033-10141.155565862686j,3909.0364795139235-9876.404299002748j,3103.9944023163066-9498.828759592418j,2484.464570995039-9079.904290583809j,2006.9482755313388-8657.465223152496j,1636.5180273846886-8250.156439221926j,1346.6570857352594-7866.214661659975j,1117.675202673035-7508.41890057391j,935.0412952088486-7176.787925902205j,788.0113540396042-6870.024173068346j,668.5932806207211-6586.275830157092j
14199451.12,1895.0975491845338+838.0500610665908j,2821.7295738628777+1096.8578778187562j,4002.217609889509+1273.3620479066449j,5462.398996621144+1239.1235289826213j,7167.757357292803+798.1452011686796j,8938.09976101192-282.51174856111226j,10378.415794562741-2130.1375740845992j,10989.374239862504-4537.0361642486205j,10532.16043191799-6927.005236092644j,9258.688014735535-8731.459108539311j,7667.428015955886-9754.866617696116j,6144.139648194916-10129.575537620374j,4858.671797172229-10085.284590057849j,3837.1794346617767-9811.612425864112j,3045.9701558092693-9430.423961867247j,2437.6540543035244-9010.96300948609j,1969.0173407800812-8589.657488025303j,1605.5674067054215-8184.324965393929j,1321.1990974372466-7802.732893894275j,1096.5616360832037-7447.400903448415j,917.388838072296-7118.208551515877j,773.1386530132293-6813.787072824134j,655.9717198068402-6532.251623634535j
14307790.99,1900.6478796042738+838.6336621010958j,2830.707858257334+1096.1494103394093j,4015.8718372112994+1269.0443448209942j,5481.316624742741+1226.7555560428361j,7189.628631422143+770.6512141208595j,8953.86302839033-332.7939153156584j,10370.478889048827-2203.8383005840433j,10940.3017710932-4618.607578823907j,10441.349276803889-6989.718898678376j,9144.706004153559-8757.06941201408j,7552.1975207772775-9742.924546223912j,6041.002079729042-10089.970460941107j,4772.052407844136-10028.976388063646j,3766.554030671362-9746.778795294184j,2988.9938154616993-9362.222745651161j,2391.711639605794-8942.365880668574j,1931.7986051522705-8522.268155242191j,1575.2005266147364-8118.946120498193j,1296.2212704185213-7739.714507236746j,1075.8453308207509-7386.84360979963j,900.0672996713054-7060.079772365304j,758.5435782156067-6757.986583221245j,643.5847282328693-6478.64825857349j
14416957.47,1906.2180976701864+839.2059466360608j,2839.7230648096615+1095.401446418237j,4029.5788737644607+1264.6196751702687j,5500.265236360639+1214.1440596963598j,7211.372216282809+742.7053362235566j,8969.057692520306-383.6693693675621j,10361.297813814843-2277.8356976223045j,10889.639369932558-4699.5212179953105j,10349.49996574494-7050.741436281847j,9030.779274389646-8780.673215903258j,7437.899521327905-9729.377067638512j,5939.184933465194-10049.400948722687j,4686.7843621806605-9972.25988308158j,3697.143882625552-9681.921838285412j,2933.0485377314485-9294.235433789465j,2346.622041761405-8874.117734290796j,1895.2789267413445-8455.298563249671j,1545.4063544639585-8054.019104202125j,1271.714427235338-7677.157430261039j,1055.5186643005322-7326.744220368413j,883.0703328283491-7002.398397550529j,744.2208198747919-6702.619328218119j,631.4278386668129-6425.462299532079j
